,topic_0,topic_1,topic_2,topic_3
BLNK,5.688348e-05,5.5065993e-05,2.9502245e-10,1.5553258e-05
TLL2,6.2195113e-07,1.2673067e-05,1.7228219e-09,9.963957e-07
SORBS1,7.0045275e-10,5.9903643e-10,0.00083392195,2.0384883e-10
CRTAC1,2.2510503e-05,1.0316926e-05,1.820194e-05,5.1841794e-06
BAMBI,3.016303e-05,9.0768676e-10,1.9811403e-10,1.4603695e-10
MYO3A,4.964987e-05,8.7414675e-10,7.4828227e-10,4.965485e-10
WAC,0.0002731644,1.1391915e-09,0.0014407225,1.17498585e-05
CREM,2.068771e-09,5.109269e-10,0.0017327665,1.5075667e-09
HIVEP1,7.163224e-05,6.208992e-05,9.22861e-05,2.482033e-05
FKBP5,1.3238738e-10,3.7544415e-10,0.0001067696,0.0010430901
SRPK1,1.6414553e-10,0.0007448873,2.3120651e-10,1.881762e-10
BRPF3,8.151248e-06,2.9135185e-06,4.3389465e-09,6.819933e-07
MRPS18A,4.226437e-06,2.866511e-06,1.3177685e-06,1.0860393e-06
PGC,3.5285507e-11,6.844287e-11,5.377043e-11,0.00047808167
TMEM14A,3.6760123e-11,7.066939e-11,0.0005807094,2.7654212e-11
EFHC1,0.00011810554,6.629583e-05,2.5779687e-05,2.3950163e-06
HSP90AB1,3.5416517e-11,6.850713e-11,0.0029308402,2.6903412e-11
ITPR3,6.420508e-11,0.00029927574,1.00544954e-10,5.3034722e-11
ZNF184,7.3628944e-06,6.4871e-08,1.0872218e-06,8.4327485e-06
DSP,4.7215246e-11,8.6404134e-11,0.00080430415,3.2075596e-11
SIRT1,3.661524e-05,3.5890538e-05,1.2567396e-05,1.7430206e-05
HNRNPH3,3.556307e-11,0.0007838213,5.4188227e-11,2.7074728e-11
IFT74,0.00021809868,4.5881385e-10,4.257197e-10,2.2829506e-10
JAK2,1.3077423e-05,0.00010553364,0.00014140399,8.0301e-05
IL12RB1,5.452042e-10,8.8577035e-06,1.7246565e-09,7.5998278e-06
ABL1,0.00041085063,6.371749e-10,0.00028616656,6.967665e-06
ACOT7,6.9262514e-06,2.7250391e-05,1.0388278e-05,4.72606e-06
SH3GLB1,6.292614e-11,1.1727842e-10,0.00053986144,4.447381e-11
CDC7,4.160023e-10,4.145908e-06,1.9907022e-05,6.022454e-06
SYDE2,6.593287e-06,1.6048587e-06,3.6270528e-10,6.0999444e-10
PCSK5,6.6758134e-11,1.4438485e-10,9.685778e-11,0.000906686
SCD,1.5909045e-10,1.7484414e-05,3.5973854e-10,7.019159e-10
ABLIM1,6.235738e-05,0.0021115951,3.183231e-10,1.0140469e-10
ERMP1,2.9125365e-05,2.6831635e-06,5.699591e-06,5.4079896e-06
RAB18,1.3898763e-10,1.9529346e-10,0.0003573645,7.457856e-11
NRP1,0.00023002092,0.0021870416,4.5817194e-10,9.92652e-11
HSD17B7P2,5.3299277e-06,1.8604163e-05,1.4801947e-06,6.3232983e-06
PRTFDC1,4.5394998e-05,1.808111e-05,1.109786e-09,9.7847815e-06
PALMD,3.6935352e-10,2.5568514e-10,0.00020430349,7.8470896e-11
TSPAN15,5.842316e-11,0.0005936245,8.122988e-11,4.0477184e-11
H2AFY2,2.9794764e-05,2.7097735e-06,1.0599918e-09,5.665506e-07
FAM21A,2.0561358e-05,1.1317254e-05,3.5793446e-06,6.035132e-06
MAST3,4.344733e-06,9.742908e-06,6.6219485e-07,1.6661246e-05
MYO9B,1.2467025e-09,7.582213e-10,0.0007806441,3.326627e-05
KCNK6,2.0560365e-10,9.0254274e-05,8.364707e-06,1.3547137e-05
CATSPERG,4.941802e-05,1.5953603e-05,5.512315e-09,7.4101195e-06
PSMD8,0.00058518496,7.026268e-11,5.5376852e-11,2.7674103e-11
FBXL19,1.3920792e-05,1.2490615e-05,4.0460577e-06,2.4140425e-06
STX1B,1.7808301e-06,1.1152528e-06,1.1760761e-06,4.2636842e-07
SETD1A,1.1748313e-05,7.687748e-06,6.2336653e-06,3.7215566e-06
BCL7C,0.0002751541,8.317396e-11,6.5421106e-11,3.2660975e-11
EFNA2,1.2488986e-10,0.00013388753,2.3782074e-10,1.0027821e-09
PRKY,1.1534647e-05,1.5291651e-09,6.208755e-05,5.9655915e-05
HNRNPM,5.9510834e-11,1.0426185e-10,0.0016481866,4.0921835e-11
MARCH2,1.4847435e-05,1.5358957e-05,4.2836633e-05,2.9039209e-06
NDUFB7,3.532989e-11,0.0026848326,5.37733e-11,2.683049e-11
TECR,3.495854e-05,2.2025228e-09,1.2825461e-09,3.641723e-05
CDC34,1.1648741e-05,4.3548173e-08,5.829369e-06,1.1214329e-05
MISP,4.637682e-10,1.1135136e-05,2.967686e-10,4.891581e-10
POLR2E,3.8979577e-11,7.494674e-11,0.00052926637,2.9652177e-11
POLRMT,1.9119807e-06,9.344939e-07,8.402592e-07,8.1353073e-07
PALM,7.966446e-07,9.350345e-10,1.4272431e-05,3.3862962e-10
MADCAM1,2.5190152e-06,8.844312e-07,2.3793612e-09,1.4538996e-06
MKNK2,8.3653695e-06,1.1176245e-05,1.5278214e-05,8.424148e-06
ZDHHC8,3.7536902e-06,9.835053e-07,2.4874853e-07,2.799462e-10
KLHL22,8.750732e-05,1.2074845e-08,8.360105e-06,1.6878072e-05
MED15,0.00043401867,3.401119e-10,3.156953e-10,2.923828e-10
SNAP29,3.4069453e-05,2.2318354e-05,1.0700848e-05,5.461181e-06
CRKL,2.8648017e-05,1.8600065e-05,2.7773652e-09,1.6680371e-05
SMARCB1,3.0068624e-05,3.1397536e-07,7.753823e-06,1.8945733e-05
BCL2L13,0.000276508,4.130626e-10,4.4147433e-10,4.3166648e-10
CABIN1,4.537448e-05,6.544114e-05,3.493801e-05,1.651616e-05
TBC1D10A,2.3451976e-05,1.7994376e-05,1.4187654e-05,2.3143907e-06
SF3A1,4.3615178e-06,2.4017282e-07,8.65063e-07,2.3276473e-06
GGT5,1.4071586e-10,4.0119033e-10,3.9481438e-05,1.9532177e-10
RNF215,4.938577e-06,7.6912975e-06,4.5294646e-06,7.6608256e-07
PPIL2,2.9166227e-05,2.4207755e-05,3.7165803e-06,1.2233918e-05
YPEL1,3.9607698e-05,7.430343e-10,6.06026e-10,1.6813008e-05
PES1,1.3592515e-06,1.2400558e-06,5.096102e-06,5.383005e-07
MAPK1,0.00016882895,3.9243107e-05,8.038559e-05,0.00011384906
PPM1F,1.9913675e-06,1.9801856e-09,5.5184857e-05,5.868475e-10
SLC35E4,6.641738e-07,1.7793285e-05,8.334687e-06,5.315129e-07
TOP3B,2.8924022e-05,2.4540145e-09,1.198245e-05,1.7020573e-05
CYTH4,1.4764823e-10,4.4541237e-10,7.2873496e-10,4.5863544e-06
DGCR14,1.997016e-06,2.9985194e-06,1.307733e-06,1.4641377e-06
CRYBB2P1,4.2190615e-05,1.1242438e-05,1.6345486e-05,1.5034763e-05
MFNG,1.7930982e-10,7.2128425e-10,5.3515187e-06,8.630766e-06
CARD10,5.9460835e-06,2.0876927e-05,4.246529e-06,2.2715532e-10
LRP5L,3.5784862e-05,5.712624e-06,6.857384e-10,4.851192e-06
GRK3,0.0004899612,3.3519554e-10,2.602412e-10,3.0219846e-10
LGALS2,4.5128813e-06,2.1672391e-05,2.1967219e-06,2.1065884e-07
GGA1,1.9469813e-05,1.7841032e-05,9.297625e-06,6.696809e-06
HIRA,2.5085521e-05,3.2019943e-05,6.3409075e-06,5.1588686e-06
LGALS1,3.5260548e-11,6.849224e-11,5.4045577e-11,0.0029152406
HPS4,2.9564988e-05,8.534011e-05,3.4071516e-06,2.2365102e-05
PIK3IP1,5.8541877e-10,6.907135e-10,5.133123e-10,1.9827407e-05
SRRD,3.2623607e-06,2.7834044e-06,2.492616e-06,1.9669121e-06
TRIOBP,5.655423e-05,5.891779e-05,1.8678207e-05,5.1845844e-10
TFIP11,9.703646e-06,4.781231e-06,7.3895976e-06,2.8859615e-06
GCAT,1.8010678e-06,9.3065055e-06,2.2410864e-08,5.7700294e-07
ANKRD54,0.00021965313,4.111369e-10,5.130813e-10,4.7241305e-10
EIF3L,4.370613e-11,8.2496475e-11,6.439579e-11,0.0006771453
SNU13,3.706476e-11,7.169113e-11,0.0019175531,2.8204645e-11
MICALL1,4.4340628e-05,8.140489e-06,1.2923404e-05,8.2876414e-07
POLR2F,3.7539243e-11,7.2022534e-11,0.0010856412,2.8341024e-11
CCDC134,9.821645e-06,7.760083e-06,8.702673e-10,7.0571905e-06
TTC28,0.00019886423,6.331528e-10,0.0008179867,2.4465824e-10
SLC5A1,5.0444626e-09,7.0730006e-05,2.517528e-10,3.514367e-10
TPTEP1,1.786905e-10,6.5309674e-10,6.0140055e-06,4.7772085e-07
KDELR3,5.0137273e-06,8.216221e-06,1.4953165e-06,2.0456519e-09
DDX17,6.552375e-11,1.0758379e-10,0.003538815,4.2714936e-11
DMC1,7.1245295e-06,2.9474518e-06,1.205383e-09,2.9065484e-07
TCF20,0.00017910631,0.00018740988,2.3566427e-09,7.4148455e-05
HSCB,3.9552666e-05,8.761073e-06,2.2911136e-05,5.0107874e-06
CBY1,1.4511464e-05,9.81028e-06,2.2584385e-09,7.098618e-07
TOMM22,5.3643264e-05,0.00017522248,0.00012629169,0.00017898149
RSPH14,6.0383964e-06,2.9844017e-07,3.9261047e-10,4.980757e-10
XBP1,4.5251268e-11,8.773434e-11,0.0011254356,3.5072736e-11
RTCB,0.00027023544,1.3428507e-10,1.07945965e-10,5.83065e-11
JOSD1,0.0001494531,9.397667e-11,7.44944e-11,3.8036258e-11
FBXO7,0.00023989916,7.946299e-11,6.2673644e-11,3.1449135e-11
GTPBP1,9.754064e-06,2.5783302e-05,6.1295223e-06,6.8430645e-06
POLDIP3,1.7797714e-05,1.8941071e-05,1.2317739e-07,3.2440344e-06
RAB36,4.2660654e-06,1.8276012e-06,1.4331323e-09,1.2847692e-09
PPP6R2,0.00059511216,1.2588434e-09,2.2014055e-09,1.8829658e-05
SBF1,2.2886852e-05,1.3923567e-05,3.2215175e-09,1.0121654e-05
SUN2,1.8716437e-05,1.0442794e-08,3.479949e-06,3.5426676e-06
CYB5R3,0.00057145447,7.0213106e-11,5.5271752e-11,2.75464e-11
RHBDD3,2.825172e-06,4.375971e-06,4.8822603e-06,6.958687e-08
PACSIN2,2.0652767e-10,0.0018036229,2.3967228e-10,1.1727351e-10
TTLL1,1.2490662e-05,1.1312937e-05,3.045932e-09,1.9808836e-06
AP1B1,2.8907752e-05,1.3007129e-08,2.2095584e-05,3.643189e-05
HMGXB4,4.393092e-05,3.744621e-05,4.7682737e-05,1.9496905e-05
TOM1,2.8118548e-05,7.830398e-05,7.1307186e-05,3.9675408e-05
CHKB,6.9661037e-06,1.824122e-06,7.9356105e-10,6.3130034e-07
BIK,4.4569734e-07,9.021241e-06,5.4319055e-10,2.6965037e-09
HMOX1,1.4255908e-10,1.2504533e-09,2.6713764e-05,8.927031e-06
MCAT,4.4721714e-06,1.0229134e-05,8.3204466e-10,1.7623074e-07
THOC5,1.6171982e-05,5.0422577e-06,1.7846714e-05,7.1521554e-06
MCM5,5.6059803e-06,6.904946e-07,1.31912135e-08,1.8182395e-06
ARSA,2.7527378e-06,1.3301218e-06,1.2875297e-06,8.467316e-07
TTLL12,2.0553819e-06,2.843576e-05,1.4319574e-09,1.0542248e-06
CBX7,4.497822e-06,1.2889197e-09,1.1753798e-06,2.673261e-06
ZMAT5,7.610424e-06,4.50522e-09,1.3333362e-06,1.8146917e-06
RBFOX2,0.00015233018,1.1085335e-09,0.0012540009,3.1088748e-10
SYNGR1,3.381648e-05,5.442733e-10,6.061439e-10,3.516966e-06
TAB1,2.6522363e-05,4.7918397e-06,1.0874971e-05,1.3168859e-05
ASCC2,0.00026082314,9.781133e-10,1.1114595e-09,1.2676561e-05
MTMR3,0.00046441713,8.8018987e-10,1.723762e-09,1.8843382e-05
MIEF1,2.1108165e-06,9.319281e-07,4.929685e-07,1.5427387e-06
APOL1,1.5398707e-10,2.6929576e-05,1.3484165e-06,1.0928509e-06
MYH9,2.0292323e-10,1.8003703e-10,0.0044424566,6.916782e-11
SAMM50,1.2940942e-05,8.444168e-06,3.6517528e-07,4.9605733e-06
TXN2,6.0708526e-06,9.339678e-08,4.647556e-06,1.1694963e-06
FOXRED2,1.9561332e-06,1.7528748e-06,4.7392183e-07,1.4789141e-07
GRAP2,1.05612866e-10,2.2421788e-10,1.9218285e-10,4.947357e-05
EIF3D,4.1926723e-11,7.983702e-11,0.0010666075,3.1238696e-11
TNRC6B,0.001252679,6.656249e-10,8.6632895e-10,0.0002978242
KIAA0930,1.520162e-05,7.768982e-06,8.677165e-06,3.8021885e-06
SLC25A17,7.28816e-05,1.5886782e-05,2.9386489e-05,1.7132521e-05
FAM118A,5.6705387e-05,9.889486e-10,0.00012794585,1.9549372e-05
ST13,4.219097e-11,0.0010119806,6.172976e-11,3.1119995e-11
RBX1,0.0013797939,7.3210604e-11,5.7844143e-11,2.899303e-11
EP300,0.0005547034,9.470819e-10,9.879569e-10,5.5804485e-05
L3MBTL2,2.6562243e-06,3.933252e-06,1.6023566e-06,4.2135565e-07
RANGAP1,2.3244276e-05,3.7726844e-05,2.7169738e-09,7.1542836e-06
ZC3H7B,1.2312752e-10,0.00055651,1.2474036e-10,6.312618e-11
PHF5A,3.2597948e-06,3.360678e-06,6.711556e-07,8.771151e-07
ACO2,0.00030942782,1.2602938e-10,9.956784e-11,5.3923564e-11
POLR3H,7.4727113e-06,3.2727594e-06,3.0417633e-09,6.6435564e-07
TRMU,3.7168004e-06,7.5148764e-06,1.8913317e-06,2.2633105e-06
PMM1,1.4072949e-05,1.8253704e-09,1.879159e-09,1.6820683e-06
DESI1,1.7360298e-05,3.2738066e-05,1.3941106e-05,1.4440312e-05
CERK,2.2361712e-05,1.0275757e-08,4.9602022e-05,1.2418446e-05
BRD1,4.5715617e-05,1.4062016e-05,4.3132595e-09,4.649493e-06
ZBED4,2.8640095e-05,3.8941703e-06,1.5910056e-05,3.072092e-05
FKBP3,1.626739e-05,9.902548e-06,6.765495e-06,7.839539e-06
RBM23,0.0003896862,2.423088e-10,2.028176e-10,1.2495849e-10
PRMT5,3.2095074e-06,2.0424854e-06,5.8003184e-07,7.670643e-07
COCH,1.1435609e-05,6.229232e-06,7.655118e-06,2.6281666e-06
AP4S1,6.9269816e-05,4.3634316e-08,1.671652e-05,8.1595e-06
POLE2,3.4706776e-05,4.07968e-05,6.6936295e-06,1.7632272e-05
VCPKMT,5.811623e-06,5.9138715e-06,5.265231e-06,7.3042725e-06
SOS2,0.000555879,1.7276263e-09,4.1129326e-05,2.1771682e-05
CDKL1,6.9720446e-10,7.909345e-05,4.4632943e-05,1.5163973e-05
NIN,8.258596e-06,1.6007887e-07,8.6667904e-05,0.00011804101
PYGL,2.0778068e-09,7.1952554e-06,1.7685488e-05,2.0422497e-06
TRIM9,9.084802e-06,6.5032364e-06,5.9733844e-07,7.3145014e-07
PSMC6,0.00045467852,8.694041e-11,6.7748016e-11,3.4127035e-11
GNPNAT1,4.5725472e-05,9.386378e-06,1.4570984e-05,1.7363452e-06
DDHD1,1.101822e-05,2.497177e-08,3.669722e-05,5.8440783e-05
CDKN3,1.2204875e-09,9.850246e-06,1.6780674e-06,2.0216664e-06
CNIH1,3.844515e-11,7.414116e-11,5.8129276e-11,0.00019093732
CGRRF1,1.5679116e-05,5.847077e-07,6.2468293e-06,4.754966e-06
ATP6V1D,4.257e-11,0.0008827548,6.21667e-11,3.09268e-11
C14orf105,1.2793346e-05,4.452527e-10,2.232177e-10,1.1607005e-10
PLEK2,8.6338775e-10,8.1674916e-05,2.4393834e-10,3.4013786e-10
PIGH,1.4385304e-05,7.711759e-06,2.5286514e-07,6.1435444e-06
LRRC74A,2.526254e-10,6.0088795e-10,1.7118882e-05,1.5647916e-10
VTI1B,5.6599033e-06,3.2903536e-06,1.0343954e-06,2.0044918e-06
GSTZ1,2.691847e-06,6.525244e-07,8.2477014e-10,3.0828156e-07
KIAA0586,2.6796946e-05,1.2981793e-05,1.9967409e-05,1.6376895e-05
TMED8,4.515329e-05,2.0020454e-05,1.0410474e-05,1.989332e-05
AHSA1,4.4139668e-11,8.419292e-11,0.00040014242,3.3192525e-11
DAAM1,0.0004097396,7.0090317e-10,4.199045e-06,6.971885e-10
SPTLC2,2.4599744e-10,0.00062588125,3.51626e-05,1.0927491e-09
RIN3,1.1563055e-10,3.519754e-10,0.0005310696,1.4327417e-05
LGMN,4.4711537e-11,8.914077e-11,0.000558048,3.420902e-11
ALKBH1,2.943723e-05,1.9665717e-05,1.6175869e-05,1.039812e-05
ITPK1,8.833108e-11,0.00045159948,1.1150176e-10,6.167268e-11
PPM1A,1.6637348e-05,8.675204e-06,2.0421405e-06,5.9750223e-06
GALNT16,3.367807e-06,1.0276032e-08,1.1819933e-05,1.6444294e-06
ASB2,1.3533621e-10,3.3987327e-10,7.35126e-10,6.2544714e-06
CEP128,6.263021e-05,2.0528752e-09,5.5865316e-06,5.50156e-05
ERH,3.568633e-11,6.9027846e-11,5.4285056e-11,0.00087010604
HIF1A,6.0835934e-11,1.2249436e-10,1.07460735e-10,0.0004574412
SUSD6,0.00049034826,4.2028186e-10,0.00020589703,8.390385e-08
SRSF5,4.1910656e-11,0.0032523612,6.472506e-11,3.2654372e-11
EIF5,4.085204e-11,7.671177e-11,5.970582e-11,0.0004630179
DICER1,0.00030324364,2.1211848e-10,1.9105424e-10,9.1289504e-11
ZFYVE21,3.7931595e-06,5.452875e-06,7.1767073e-07,2.0458315e-09
MTHFD1,9.296783e-06,6.301909e-06,6.187715e-06,4.784921e-06
TCL1A,8.7590206e-11,1.7601749e-10,1.3788393e-10,5.1436596e-06
ZC3H14,0.00011106252,3.57663e-05,2.0760086e-05,1.1948626e-05
TELO2,3.7150885e-06,3.783441e-06,5.666041e-07,9.531465e-08
PCNX1,7.193215e-05,2.467452e-09,6.683223e-05,0.00017029187
GSKIP,3.1704492e-06,1.3764961e-05,7.8203327e-10,1.6315475e-07
VRK1,1.597705e-05,8.123334e-06,4.4953904e-06,1.1706205e-05
PSMC1,4.4018768e-11,0.0009513956,6.6700985e-11,3.3433596e-11
PAPLN,1.1908265e-05,9.831317e-06,9.003389e-06,2.0277021e-08
RPS6KA5,0.0004496008,1.0814323e-09,5.831876e-10,5.4648775e-05
PPP4R3A,1.1186176e-10,0.00071992265,1.2981538e-10,7.5156034e-11
C14orf93,1.635375e-05,2.6464324e-09,7.82075e-10,2.923374e-06
PSMB5,0.0006513273,7.172533e-11,5.6499656e-11,2.8179748e-11
YY1,5.839019e-11,0.0011147255,8.3760776e-11,4.4148678e-11
ACIN1,0.00030729282,1.2364415e-09,1.2294338e-09,8.470713e-06
CCNB1IP1,3.9302467e-05,3.5898806e-06,9.661724e-06,2.7038645e-06
TRIP11,0.00031763385,2.721588e-10,2.32995e-10,1.4636543e-10
ARHGAP5,9.328915e-10,0.0008902376,2.2532137e-10,1.4431382e-10
CINP,1.3689504e-05,2.6896503e-06,1.0554436e-05,1.8496188e-06
SRP54,0.0005065472,1.7390578e-10,1.4996421e-10,9.1215015e-11
CHD8,5.328828e-05,2.2411627e-05,7.805476e-06,2.5884387e-05
NFKBIA,3.8992445e-11,7.3042676e-11,5.7132084e-11,0.0015060194
BRMS1L,2.3848315e-05,2.2651902e-05,1.8903915e-05,4.09969e-06
REC8,2.9332602e-06,2.2072343e-06,3.6824285e-06,6.6861674e-07
SEC23A,1.240459e-10,0.0007067017,2.0021396e-10,1.2047847e-10
PNN,1.762346e-05,4.1758532e-05,8.2092856e-07,7.94369e-06
NFATC4,3.846017e-06,3.4447735e-06,1.5652998e-09,1.5679652e-09
PLTP,4.967001e-10,1.6239698e-06,4.031595e-06,1.6485183e-06
PCIF1,7.013405e-06,3.7396637e-09,8.059303e-06,1.1369417e-05
GSS,9.23801e-06,2.8913597e-05,1.90478e-09,2.7296962e-06
TRPC4AP,4.309527e-05,4.5059103e-08,0.00068667176,8.6633883e-10
PYGB,4.2989397e-11,0.000418774,6.4415195e-11,3.2686402e-11
ABHD12,1.9713287e-10,1.8342204e-10,0.0008224767,6.3665344e-11
PROCR,1.9509478e-05,2.0924346e-05,2.1590864e-05,1.4533595e-05
GINS1,2.061553e-05,2.1052168e-05,1.6582571e-09,6.2697236e-06
NINL,0.0001789342,2.9983777e-05,1.0730186e-09,1.0816036e-09
CD40,8.540891e-07,1.9184234e-09,5.107945e-06,2.8222798e-06
UQCC1,7.7850294e-05,5.878393e-05,8.229384e-05,2.1735274e-05
ZMYND8,0.00022665008,1.1310579e-08,0.0009609933,6.08275e-10
SGK2,8.200667e-06,8.488706e-06,2.5128172e-10,2.4856364e-10
IFT52,6.357259e-05,2.5325224e-05,5.5381483e-06,1.7023212e-06
MYBL2,3.611276e-06,1.040958e-05,9.918961e-07,3.3422555e-06
HNF4A,3.11787e-05,0.00021326353,2.2753692e-10,3.0687078e-10
NDRG3,2.6507369e-05,1.9501405e-05,1.9368768e-05,1.31079405e-05
SLA2,2.5721287e-09,6.978324e-10,6.5065975e-10,3.0960444e-05
NFATC2,2.3762575e-10,7.825018e-10,0.00034459765,6.485013e-05
PABPC1L,7.2144394e-06,7.083413e-06,2.110252e-07,9.954013e-07
STK4,8.828996e-06,1.2389115e-08,1.6129376e-09,0.00018974023
SALL4,1.102745e-05,8.345941e-10,1.3038469e-09,2.919426e-10
ADNP,0.00074766006,1.0241648e-09,1.3276422e-09,4.3078915e-05
DOK5,3.918377e-10,1.1047502e-05,5.528373e-05,3.929656e-10
CSTF1,4.056039e-05,8.838119e-06,2.1065744e-05,2.0305906e-05
BMP7,8.8657054e-10,3.348435e-06,2.0362015e-06,2.5781384e-07
TPD52L2,5.744222e-06,3.1733394e-05,4.6423065e-06,2.2856784e-06
DNAJC5,2.2713835e-05,0.00014218666,9.706701e-06,1.3178836e-05
NELFCD,1.9272975e-05,1.9845604e-05,1.7123912e-07,5.2540204e-06
CTSZ,3.7042005e-11,0.0011702182,5.648134e-11,2.828772e-11
PRPF6,9.974823e-11,0.0007178259,1.2803211e-10,7.47687e-11
PRELID3B,6.114047e-11,0.00077834853,1.05195096e-10,6.310836e-11
MTG2,4.9898794e-05,2.7635895e-05,4.3986336e-07,7.5732746e-06
PSMA7,3.649667e-11,7.0498406e-11,0.0029058575,2.7718796e-11
NTSR1,1.8626719e-06,1.1137111e-05,5.774254e-10,6.291307e-07
TCFL5,1.0689445e-05,4.8720462e-06,1.1979222e-06,2.6221167e-07
DIDO1,0.000280347,2.4040023e-10,2.0090558e-10,1.359512e-10
GID8,4.3144493e-05,0.0002039064,2.674133e-06,6.402056e-05
PTK6,1.9032355e-10,8.3662984e-05,2.5936905e-10,7.063842e-10
GMEB2,2.0843705e-05,4.0173116e-05,1.2073367e-05,7.869494e-06
CDC25B,1.4547331e-06,1.980133e-05,2.1009888e-07,3.8864496e-06
ISM1,3.7820772e-10,7.965447e-06,4.5071163e-05,2.5492166e-06
RNF24,4.6029196e-05,0.0002445174,6.39374e-05,3.5625537e-05
NDUFAF5,1.2477112e-05,1.5155963e-05,3.2535226e-07,2.8851825e-06
TRIB3,1.4490885e-05,9.109441e-06,6.0273836e-10,1.2624308e-09
RASSF2,1.14236336e-10,3.9605522e-10,2.8910426e-05,8.077624e-06
CSNK2A1,0.00041561772,2.0501664e-10,1.4765612e-10,8.75396e-11
SLC52A3,2.6417335e-06,8.999244e-06,4.0142322e-07,9.079163e-08
CDS2,6.171905e-05,8.072919e-06,7.5276555e-05,2.3188017e-05
HM13,3.81479e-05,0.00014104035,6.430258e-05,3.5384826e-05
SEC23B,2.5107971e-05,3.834252e-05,7.105795e-06,2.812603e-05
FERMT1,2.946231e-05,6.3648666e-05,2.9521832e-10,2.9466757e-10
PLCB4,0.0004938167,0.001355515,2.0293376e-09,3.1720356e-05
HCK,1.944082e-10,2.4907115e-07,4.5129098e-05,2.5918873e-05
TM9SF4,1.8792655e-10,0.0007563355,2.239136e-10,1.4835366e-10
TLDC2,1.829465e-10,7.5421885e-06,3.9077117e-10,4.5360542e-07
CRNKL1,9.305884e-06,2.1863189e-05,1.4316572e-07,5.6854597e-06
POFUT1,1.7554e-05,8.971633e-06,1.7131553e-09,2.4901876e-06
SAMHD1,6.6310166e-11,1.4235094e-10,0.00054825295,6.9573486e-11
PAK5,0.000161171,2.3405877e-09,9.858562e-10,1.44355745e-05
KIF3B,0.0002376793,3.7973646e-10,2.3529945e-10,1.8018337e-10
MANBAL,2.1814817e-06,4.8216266e-06,1.666698e-09,5.0488956e-07
MAPRE1,1.21081885e-05,8.219999e-06,9.35527e-06,4.238643e-06
JAG1,0.0005519073,2.1610749e-10,3.6760983e-10,9.535214e-11
CDK5RAP1,4.8882404e-05,1.9216153e-05,4.5628394e-06,5.4894695e-05
SNTA1,3.751194e-05,2.5662544e-08,1.3721132e-09,9.052957e-06
TTI1,1.4207232e-05,2.5394102e-05,1.1832312e-06,4.2852666e-06
RPRD1B,0.0004633397,6.6635544e-06,6.5997636e-05,5.3246575e-05
PXMP4,1.0074812e-05,3.070075e-06,1.9151185e-09,3.0997185e-06
CHMP4B,0.00051306986,1.0603835e-10,8.389989e-11,4.2410665e-11
CST3,3.517061e-11,6.814588e-11,5.3670218e-11,0.003161036
ACTR5,1.5368722e-06,2.1973044e-06,9.902136e-09,7.3463866e-07
WFDC2,3.5419626e-11,6.885086e-11,0.0014003968,2.6920351e-11
AHCY,6.3613616e-06,9.770142e-06,5.5865126e-09,9.540545e-07
PPP1R16B,1.1045819e-10,3.0416344e-10,0.00019790503,0.00021604674
FAM83D,2.6793173e-10,2.1578069e-06,1.5602707e-06,1.4038052e-06
DHX35,2.2655706e-05,1.7732253e-05,1.7558405e-05,9.660757e-06
DNTTIP1,1.3722181e-05,6.686308e-05,5.03103e-07,5.2599507e-06
MAP1LC3A,3.794322e-11,0.0010091183,5.6553352e-11,2.8289501e-11
SYNDIG1,2.8119573e-10,1.2734248e-09,2.896935e-05,1.1163115e-06
PIGU,7.1726776e-05,5.9190483e-05,1.1837159e-05,1.5299558e-05
ACOT8,3.5312664e-06,6.1858036e-06,4.493271e-07,1.7523533e-06
CELF4,5.4154784e-06,1.3075521e-06,1.5319555e-06,6.19839e-07
ZNF516,0.00022582567,2.1269386e-09,0.0001081003,6.397423e-09
ADNP2,4.226024e-05,6.2207044e-05,1.5219984e-05,1.0198189e-05
USP14,2.3731565e-05,4.3877157e-05,1.04021765e-05,8.646205e-06
VAPA,0.0006884897,3.6321774e-09,0.00027914805,0.0002471158
METTL4,8.177214e-06,7.444203e-06,4.034972e-06,7.782939e-06
LPIN2,0.00025827833,1.3614562e-09,3.203489e-10,1.50034675e-05
SMCHD1,5.1062005e-10,6.537798e-10,5.471794e-10,0.00022405163
MYOM1,5.125208e-10,0.00054068404,2.9056266e-10,1.5395955e-09
MYL12A,3.5483526e-11,6.856831e-11,5.3869593e-11,0.0023561148
CEP192,7.333885e-05,0.00010107633,1.2819445e-05,5.57815e-05
RNMT,0.00040290254,8.213975e-11,6.474383e-11,3.3072645e-11
SMAD7,3.0550045e-06,2.7394587e-09,2.9323804e-05,4.8048446e-06
LIPG,1.033387e-09,7.950789e-05,1.8550137e-06,2.2873015e-09
ANKRD12,1.6158661e-05,3.36803e-09,8.575771e-06,2.5800298e-05
POLI,1.0117504e-05,1.2662224e-06,1.7710847e-06,1.9195484e-06
MIB1,0.00012120534,0.00013815773,5.0680716e-05,2.2804606e-05
RBBP8,0.00020791957,2.0574527e-10,1.5156301e-10,7.617927e-11
RIOK3,9.858331e-11,2.2718738e-10,0.00058112934,6.780593e-11
CSTF2,4.724983e-06,1.3613317e-05,1.3610844e-06,4.6825244e-06
MXRA5,2.0123311e-10,8.4992935e-06,5.9236136e-06,7.004284e-07
