topic_0,topic_1,topic_2,topic_3
1.1284495e-10,1.3949568e-10,1.0219143e-10,3.1786546e-11
1.1284452e-10,1.3949515e-10,1.0219143e-10,3.1786487e-11
1.1284409e-10,1.3949515e-10,1.0219143e-10,3.1786424e-11
1.1284409e-10,1.3949515e-10,1.02191235e-10,3.1786424e-11
1.1284279e-10,1.3949515e-10,1.02191235e-10,3.1786424e-11
1.1284107e-10,1.3949515e-10,1.0219104e-10,3.1786424e-11
1.1284064e-10,1.3949462e-10,1.0219104e-10,3.1786365e-11
1.128359e-10,1.3949462e-10,1.02190846e-10,3.1786306e-11
1.1283548e-10,1.3949462e-10,1.02190846e-10,3.1786306e-11
1.12831175e-10,1.3949436e-10,1.02190846e-10,3.1786244e-11
1.1282816e-10,1.3949436e-10,1.02190846e-10,3.1786244e-11
1.1282751e-10,1.3949436e-10,1.02190846e-10,3.1786244e-11
1.1282644e-10,1.3949356e-10,1.0219065e-10,3.1786244e-11
1.1282644e-10,1.3949356e-10,1.0219046e-10,3.1786185e-11
1.1282601e-10,1.3949356e-10,1.0219046e-10,3.1786185e-11
1.12824715e-10,1.3949356e-10,1.0219046e-10,3.1786122e-11
1.128245e-10,1.3949329e-10,1.0219026e-10,3.1786122e-11
1.12822564e-10,1.3949301e-10,1.0219026e-10,3.1786122e-11
1.1282192e-10,1.3949275e-10,1.0219026e-10,3.178606e-11
1.128118e-10,1.3949196e-10,1.0219007e-10,3.178606e-11
1.1280815e-10,1.3949196e-10,1.0219007e-10,3.1786e-11
1.1280794e-10,1.3949196e-10,1.0219007e-10,3.178594e-11
1.1280707e-10,1.3949117e-10,1.0219007e-10,3.178594e-11
1.12805786e-10,1.3949117e-10,1.0219007e-10,3.178594e-11
1.12801046e-10,1.3949064e-10,1.0219007e-10,3.178594e-11
1.1280019e-10,1.3949036e-10,1.0219007e-10,3.178594e-11
1.12799325e-10,1.3949009e-10,1.0219007e-10,3.1785758e-11
1.1279718e-10,1.3948982e-10,1.0219007e-10,3.1785758e-11
1.12796744e-10,1.3948982e-10,1.0219007e-10,3.17857e-11
1.1279352e-10,1.3948956e-10,1.0219007e-10,3.17857e-11
1.1279072e-10,1.394893e-10,1.0218968e-10,3.17857e-11
1.1278513e-10,1.394893e-10,1.0218968e-10,3.17857e-11
1.1278125e-10,1.394893e-10,1.0218968e-10,3.17857e-11
1.12777385e-10,1.394893e-10,1.02189486e-10,3.1785637e-11
1.1277308e-10,1.3948877e-10,1.02189486e-10,3.1785578e-11
1.1277265e-10,1.394885e-10,1.02189486e-10,3.1785578e-11
1.1277137e-10,1.3948824e-10,1.02189285e-10,3.1785578e-11
1.1276834e-10,1.3948824e-10,1.02189285e-10,3.1785515e-11
1.12766206e-10,1.3948824e-10,1.02189285e-10,3.1785515e-11
1.12766206e-10,1.3948798e-10,1.02189285e-10,3.1785456e-11
1.1276491e-10,1.3948771e-10,1.02189285e-10,3.1785456e-11
1.1276448e-10,1.3948771e-10,1.02189285e-10,3.1785394e-11
1.12761044e-10,1.3948744e-10,1.02189285e-10,3.178533e-11
1.12759746e-10,1.3948717e-10,1.02189285e-10,3.178533e-11
1.12759746e-10,1.3948663e-10,1.02189285e-10,3.1785272e-11
1.12759746e-10,1.3948637e-10,1.02189285e-10,3.1785213e-11
1.12759746e-10,1.394861e-10,1.02189285e-10,3.1785092e-11
1.1275889e-10,1.394861e-10,1.02189285e-10,3.1785092e-11
1.1275781e-10,1.3948558e-10,1.02189285e-10,3.1785092e-11
1.12755444e-10,1.3948505e-10,1.02189285e-10,3.1785092e-11
1.1275222e-10,1.3948451e-10,1.02189285e-10,3.1785092e-11
1.12750496e-10,1.3948451e-10,1.02189285e-10,3.1785092e-11
1.1274942e-10,1.3948451e-10,1.02189285e-10,3.178503e-11
1.1274942e-10,1.3948451e-10,1.02189285e-10,3.178503e-11
1.1274857e-10,1.3948398e-10,1.02189285e-10,3.178503e-11
1.12745556e-10,1.3948398e-10,1.02189285e-10,3.178503e-11
1.1273889e-10,1.3948344e-10,1.0218909e-10,3.178497e-11
1.1273717e-10,1.3948344e-10,1.0218909e-10,3.178497e-11
1.1273695e-10,1.3948318e-10,1.0218909e-10,3.178497e-11
1.1273524e-10,1.3948291e-10,1.0218909e-10,3.178497e-11
1.12731144e-10,1.3948291e-10,1.0218909e-10,3.178497e-11
1.12730505e-10,1.3948265e-10,1.0218909e-10,3.178491e-11
1.12730505e-10,1.3948238e-10,1.0218909e-10,3.178485e-11
1.12730075e-10,1.3948212e-10,1.02188896e-10,3.178485e-11
1.12728354e-10,1.3948186e-10,1.02188896e-10,3.178485e-11
1.1272641e-10,1.3948186e-10,1.02188896e-10,3.178485e-11
1.12724476e-10,1.3948186e-10,1.02188896e-10,3.178485e-11
1.1272319e-10,1.3948186e-10,1.02188896e-10,3.178485e-11
1.1272147e-10,1.3948132e-10,1.02188896e-10,3.1784728e-11
1.1271932e-10,1.3948132e-10,1.02188896e-10,3.1784728e-11
1.1271846e-10,1.3948132e-10,1.02188896e-10,3.1784728e-11
1.1271803e-10,1.3948132e-10,1.02188896e-10,3.1784665e-11
1.12717606e-10,1.3948079e-10,1.02188896e-10,3.1784606e-11
1.1271373e-10,1.3948079e-10,1.02188896e-10,3.1784606e-11
1.12713304e-10,1.3948079e-10,1.02188896e-10,3.1784606e-11
1.127118e-10,1.3948079e-10,1.02188896e-10,3.1784544e-11
1.1270944e-10,1.3948051e-10,1.02188896e-10,3.1784544e-11
1.1270729e-10,1.3948025e-10,1.02188896e-10,3.1784363e-11
1.1270686e-10,1.3947972e-10,1.02188896e-10,3.1784363e-11
1.1270384e-10,1.3947972e-10,1.02188896e-10,3.1784363e-11
1.1270384e-10,1.3947946e-10,1.02188896e-10,3.1784363e-11
1.1270384e-10,1.3947946e-10,1.021887e-10,3.1784304e-11
1.12701695e-10,1.3947919e-10,1.021887e-10,3.1784242e-11
1.12698254e-10,1.3947919e-10,1.0218851e-10,3.1784242e-11
1.1269309e-10,1.3947866e-10,1.0218851e-10,3.1784183e-11
1.1269008e-10,1.3947866e-10,1.0218851e-10,3.178412e-11
1.12689656e-10,1.3947866e-10,1.0218851e-10,3.178412e-11
1.1268944e-10,1.394784e-10,1.0218851e-10,3.178412e-11
1.1268901e-10,1.3947812e-10,1.0218851e-10,3.178412e-11
1.1268793e-10,1.3947812e-10,1.0218851e-10,3.178406e-11
1.12686645e-10,1.3947812e-10,1.0218851e-10,3.1784003e-11
1.1268364e-10,1.3947786e-10,1.0218851e-10,3.1784003e-11
1.126832e-10,1.3947786e-10,1.0218851e-10,3.178394e-11
1.1268062e-10,1.394776e-10,1.0218851e-10,3.178394e-11
1.1267955e-10,1.394776e-10,1.0218851e-10,3.1783878e-11
1.126774e-10,1.394776e-10,1.0218851e-10,3.1783878e-11
1.12674606e-10,1.394776e-10,1.0218851e-10,3.1783878e-11
1.12674176e-10,1.3947732e-10,1.0218851e-10,3.1783878e-11
1.1267397e-10,1.3947705e-10,1.0218851e-10,3.178382e-11
1.1267332e-10,1.3947705e-10,1.0218851e-10,3.178382e-11
1.1267117e-10,1.3947705e-10,1.0218851e-10,3.1783756e-11
1.1266472e-10,1.3947705e-10,1.0218851e-10,3.1783756e-11
1.1266451e-10,1.3947705e-10,1.0218851e-10,3.1783697e-11
1.12663434e-10,1.3947705e-10,1.0218851e-10,3.1783697e-11
1.1266128e-10,1.3947679e-10,1.0218831e-10,3.1783635e-11
1.12660645e-10,1.3947679e-10,1.0218831e-10,3.1783635e-11
1.1266043e-10,1.3947653e-10,1.0218831e-10,3.1783635e-11
1.1266043e-10,1.3947653e-10,1.0218831e-10,3.1783576e-11
1.1265913e-10,1.3947653e-10,1.0218831e-10,3.1783517e-11
1.1265634e-10,1.3947653e-10,1.0218831e-10,3.1783517e-11
1.1265591e-10,1.39476e-10,1.0218812e-10,3.1783454e-11
1.126514e-10,1.39476e-10,1.0218812e-10,3.1783395e-11
1.1265076e-10,1.39476e-10,1.0218812e-10,3.1783333e-11
1.1265011e-10,1.3947574e-10,1.0218812e-10,3.1783274e-11
1.12648606e-10,1.3947574e-10,1.0218812e-10,3.1783274e-11
1.12645386e-10,1.3947547e-10,1.0218812e-10,3.1783274e-11
1.12641514e-10,1.3947547e-10,1.0218812e-10,3.1783274e-11
1.126413e-10,1.3947547e-10,1.0218812e-10,3.1783274e-11
1.12641084e-10,1.3947547e-10,1.0218812e-10,3.1783274e-11
1.1263938e-10,1.3947547e-10,1.0218812e-10,3.178321e-11
1.1263894e-10,1.3947493e-10,1.0218812e-10,3.178321e-11
1.1263894e-10,1.3947467e-10,1.0218812e-10,3.178321e-11
1.1263593e-10,1.394744e-10,1.02187925e-10,3.178321e-11
1.12633354e-10,1.394744e-10,1.02187925e-10,3.178321e-11
1.12632924e-10,1.3947386e-10,1.02187925e-10,3.178315e-11
1.1262992e-10,1.3947386e-10,1.0218773e-10,3.178315e-11
1.12629066e-10,1.3947386e-10,1.0218773e-10,3.178315e-11
1.12625194e-10,1.3947386e-10,1.0218773e-10,3.178315e-11
1.1262176e-10,1.394736e-10,1.0218773e-10,3.178315e-11
1.12621544e-10,1.394736e-10,1.0218773e-10,3.178309e-11
1.1262068e-10,1.3947334e-10,1.0218773e-10,3.178309e-11
1.1262046e-10,1.3947307e-10,1.0218773e-10,3.178303e-11
1.12620246e-10,1.3947281e-10,1.0218773e-10,3.178303e-11
1.1261832e-10,1.3947281e-10,1.0218773e-10,3.178303e-11
1.1261832e-10,1.3947254e-10,1.0218773e-10,3.178297e-11
1.12616604e-10,1.3947254e-10,1.0218773e-10,3.178291e-11
1.1261552e-10,1.3947228e-10,1.0218773e-10,3.178291e-11
1.12608006e-10,1.3947228e-10,1.02187536e-10,3.178291e-11
1.1260693e-10,1.39472e-10,1.02187536e-10,3.1782847e-11
1.12604356e-10,1.3947174e-10,1.0218734e-10,3.1782788e-11
1.1260285e-10,1.3947174e-10,1.0218734e-10,3.1782788e-11
1.1260071e-10,1.3947174e-10,1.0218734e-10,3.1782788e-11
1.12599416e-10,1.3947174e-10,1.0218734e-10,3.1782788e-11
1.12599416e-10,1.3947148e-10,1.0218734e-10,3.1782788e-11
1.1259705e-10,1.3947121e-10,1.0218734e-10,3.178273e-11
1.1259684e-10,1.3947121e-10,1.0218734e-10,3.1782667e-11
1.1259426e-10,1.3947121e-10,1.0218734e-10,3.1782667e-11
1.1259341e-10,1.3947093e-10,1.0218734e-10,3.1782667e-11
1.12592116e-10,1.3947067e-10,1.0218734e-10,3.1782667e-11
1.12590826e-10,1.3947067e-10,1.0218715e-10,3.1782608e-11
1.12588036e-10,1.3947067e-10,1.0218715e-10,3.1782608e-11
1.1258438e-10,1.3947067e-10,1.02186946e-10,3.1782608e-11
1.12583956e-10,1.3947041e-10,1.02186946e-10,3.1782545e-11
1.1258267e-10,1.3947041e-10,1.02186946e-10,3.1782545e-11
1.12580306e-10,1.3947041e-10,1.02186946e-10,3.1782545e-11
1.12579016e-10,1.3947014e-10,1.02186946e-10,3.1782545e-11
1.1257752e-10,1.3946988e-10,1.02186946e-10,3.1782483e-11
1.12566775e-10,1.3946962e-10,1.02186946e-10,3.1782483e-11
1.12565915e-10,1.3946962e-10,1.02186946e-10,3.1782424e-11
1.12565915e-10,1.3946962e-10,1.02186946e-10,3.1782424e-11
1.1256571e-10,1.3946962e-10,1.02186946e-10,3.1782424e-11
1.1256463e-10,1.3946908e-10,1.02186946e-10,3.1782302e-11
1.1256334e-10,1.3946908e-10,1.02186946e-10,3.1782302e-11
1.1256162e-10,1.3946908e-10,1.02186946e-10,3.1782302e-11
1.1256098e-10,1.3946908e-10,1.02186946e-10,3.1782302e-11
1.12560766e-10,1.3946908e-10,1.02186946e-10,3.1782302e-11
1.1255819e-10,1.3946855e-10,1.02186946e-10,3.1782302e-11
1.1255733e-10,1.3946855e-10,1.02186946e-10,3.1782302e-11
1.1255647e-10,1.3946855e-10,1.02186946e-10,3.178218e-11
1.1255647e-10,1.3946855e-10,1.0218656e-10,3.178218e-11
1.1255197e-10,1.3946828e-10,1.0218656e-10,3.178218e-11
1.125496e-10,1.3946802e-10,1.0218656e-10,3.178218e-11
1.1254488e-10,1.3946802e-10,1.0218656e-10,3.1782122e-11
1.1254402e-10,1.3946774e-10,1.0218656e-10,3.178206e-11
1.1254101e-10,1.3946748e-10,1.0218656e-10,3.178206e-11
1.12538874e-10,1.3946748e-10,1.0218656e-10,3.178206e-11
1.1253715e-10,1.3946748e-10,1.0218656e-10,3.1782e-11
1.1253694e-10,1.3946722e-10,1.0218656e-10,3.1782e-11
1.1253672e-10,1.3946722e-10,1.0218656e-10,3.1782e-11
1.1253586e-10,1.3946695e-10,1.0218656e-10,3.1781938e-11
1.12535e-10,1.3946669e-10,1.0218656e-10,3.1781938e-11
1.12535e-10,1.3946642e-10,1.0218656e-10,3.178188e-11
1.12532005e-10,1.3946588e-10,1.02186364e-10,3.178182e-11
1.12531144e-10,1.3946588e-10,1.02186364e-10,3.178182e-11
1.1252942e-10,1.3946588e-10,1.02186364e-10,3.178182e-11
1.12529e-10,1.3946588e-10,1.02186364e-10,3.1781695e-11
1.1252857e-10,1.3946588e-10,1.02186364e-10,3.1781695e-11
1.12526634e-10,1.3946562e-10,1.02186364e-10,3.1781695e-11
1.12525995e-10,1.3946536e-10,1.0218617e-10,3.1781636e-11
1.1252534e-10,1.3946536e-10,1.0218617e-10,3.1781636e-11
1.1252342e-10,1.3946536e-10,1.0218617e-10,3.1781636e-11
1.12522554e-10,1.3946536e-10,1.0218617e-10,3.1781636e-11
1.1251355e-10,1.3946509e-10,1.0218617e-10,3.1781574e-11
1.12511826e-10,1.3946483e-10,1.0218617e-10,3.1781574e-11
1.1251161e-10,1.3946483e-10,1.02185975e-10,3.1781452e-11
1.1251054e-10,1.3946483e-10,1.02185975e-10,3.1781452e-11
1.125084e-10,1.3946483e-10,1.02185975e-10,3.1781452e-11
1.1250818e-10,1.3946455e-10,1.0218578e-10,3.1781335e-11
1.1250818e-10,1.3946429e-10,1.0218578e-10,3.1781335e-11
1.125041e-10,1.3946429e-10,1.0218578e-10,3.1781335e-11
1.1250367e-10,1.3946429e-10,1.0218578e-10,3.1781272e-11
1.1250367e-10,1.3946429e-10,1.0218578e-10,3.1781272e-11
1.1250152e-10,1.3946429e-10,1.0218578e-10,3.1781213e-11
1.125011e-10,1.3946376e-10,1.0218578e-10,3.1781213e-11
1.1249466e-10,1.3946376e-10,1.02185586e-10,3.1781213e-11
1.1249208e-10,1.3946376e-10,1.0218539e-10,3.1781213e-11
1.1248908e-10,1.394635e-10,1.0218539e-10,3.178115e-11
1.124878e-10,1.394635e-10,1.0218539e-10,3.178109e-11
1.124878e-10,1.394635e-10,1.0218539e-10,3.178109e-11
1.12486506e-10,1.3946323e-10,1.0218539e-10,3.178109e-11
1.1248565e-10,1.3946323e-10,1.0218539e-10,3.178109e-11
1.1248265e-10,1.3946297e-10,1.021852e-10,3.178109e-11
1.12481566e-10,1.3946269e-10,1.021852e-10,3.178109e-11
1.12479e-10,1.3946269e-10,1.021852e-10,3.178109e-11
1.1247878e-10,1.3946269e-10,1.02185004e-10,3.178109e-11
1.1247814e-10,1.3946216e-10,1.02185004e-10,3.1780967e-11
1.12474925e-10,1.3946216e-10,1.02185004e-10,3.1780967e-11
1.12473635e-10,1.394619e-10,1.02185004e-10,3.1780967e-11
1.12472566e-10,1.394619e-10,1.02185004e-10,3.1780908e-11
1.1247192e-10,1.3946164e-10,1.02185004e-10,3.1780908e-11
1.12468056e-10,1.3946164e-10,1.02185004e-10,3.178085e-11
1.1245991e-10,1.3946136e-10,1.0218461e-10,3.178085e-11
1.1245948e-10,1.394611e-10,1.0218461e-10,3.178085e-11
1.1245819e-10,1.394611e-10,1.0218461e-10,3.178085e-11
1.12456905e-10,1.394611e-10,1.0218461e-10,3.178085e-11
1.12455184e-10,1.394611e-10,1.0218461e-10,3.178085e-11
1.1245304e-10,1.394611e-10,1.0218461e-10,3.178085e-11
1.1244789e-10,1.394611e-10,1.0218461e-10,3.178085e-11
1.12447676e-10,1.394611e-10,1.0218461e-10,3.178085e-11
1.1244661e-10,1.394611e-10,1.0218461e-10,3.1780727e-11
1.1244082e-10,1.3946083e-10,1.0218461e-10,3.1780727e-11
1.12439745e-10,1.3946057e-10,1.0218461e-10,3.1780727e-11
1.12439315e-10,1.3946057e-10,1.0218461e-10,3.1780727e-11
1.1243803e-10,1.3946057e-10,1.0218461e-10,3.1780727e-11
1.124376e-10,1.394603e-10,1.0218461e-10,3.1780665e-11
1.124376e-10,1.394603e-10,1.0218461e-10,3.1780665e-11
1.12435235e-10,1.3946004e-10,1.0218461e-10,3.1780665e-11
1.1242645e-10,1.3946004e-10,1.0218461e-10,3.1780606e-11
1.12425166e-10,1.3946004e-10,1.0218461e-10,3.1780606e-11
1.12424306e-10,1.3946004e-10,1.0218461e-10,3.1780606e-11
1.12423876e-10,1.3945978e-10,1.02184414e-10,3.1780606e-11
1.12423876e-10,1.394595e-10,1.0218422e-10,3.1780606e-11
1.12423446e-10,1.394595e-10,1.0218422e-10,3.1780484e-11
1.1242302e-10,1.394595e-10,1.0218422e-10,3.1780484e-11
1.1242259e-10,1.394595e-10,1.0218422e-10,3.1780484e-11
1.12422155e-10,1.394595e-10,1.0218422e-10,3.1780484e-11
1.12422155e-10,1.3945924e-10,1.0218422e-10,3.1780484e-11
1.1242045e-10,1.3945897e-10,1.0218422e-10,3.1780363e-11
1.1242045e-10,1.3945897e-10,1.02184025e-10,3.1780363e-11
1.1242045e-10,1.3945897e-10,1.02184025e-10,3.1780363e-11
1.1241937e-10,1.3945897e-10,1.02184025e-10,3.1780363e-11
1.1241873e-10,1.3945871e-10,1.02184025e-10,3.17803e-11
1.1241852e-10,1.3945871e-10,1.02184025e-10,3.17803e-11
1.1241701e-10,1.3945844e-10,1.02184025e-10,3.178024e-11
1.1241444e-10,1.3945844e-10,1.0218383e-10,3.178024e-11
1.12414224e-10,1.3945844e-10,1.0218383e-10,3.178024e-11
1.1241401e-10,1.3945844e-10,1.0218383e-10,3.178024e-11
1.1240608e-10,1.3945844e-10,1.0218383e-10,3.178024e-11
1.12405654e-10,1.3945817e-10,1.0218383e-10,3.178024e-11
1.12402865e-10,1.3945817e-10,1.0218364e-10,3.178024e-11
1.1240072e-10,1.394579e-10,1.0218364e-10,3.178024e-11
1.1239987e-10,1.394579e-10,1.0218344e-10,3.178018e-11
1.1239772e-10,1.394579e-10,1.0218344e-10,3.178012e-11
1.1239557e-10,1.394579e-10,1.0218344e-10,3.178012e-11
1.1239343e-10,1.394579e-10,1.0218344e-10,3.178e-11
1.12392574e-10,1.3945738e-10,1.0218344e-10,3.178e-11
1.12391284e-10,1.3945738e-10,1.0218344e-10,3.178e-11
1.1238658e-10,1.3945738e-10,1.0218325e-10,3.178e-11
1.1238658e-10,1.3945738e-10,1.0218325e-10,3.178e-11
1.123855e-10,1.3945711e-10,1.0218325e-10,3.178e-11
1.1238443e-10,1.3945711e-10,1.0218325e-10,3.178e-11
1.1238314e-10,1.3945685e-10,1.0218325e-10,3.178e-11
1.12381646e-10,1.3945685e-10,1.0218325e-10,3.1779877e-11
1.12381215e-10,1.3945685e-10,1.0218325e-10,3.1779877e-11
1.1238078e-10,1.3945659e-10,1.0218325e-10,3.177982e-11
1.1237907e-10,1.3945659e-10,1.02183054e-10,3.177982e-11
1.12377566e-10,1.3945631e-10,1.02183054e-10,3.177982e-11
1.12374145e-10,1.3945631e-10,1.02183054e-10,3.177982e-11
1.12374145e-10,1.3945631e-10,1.02183054e-10,3.177982e-11
1.12373715e-10,1.3945631e-10,1.02183054e-10,3.1779756e-11
1.12371785e-10,1.3945604e-10,1.02183054e-10,3.1779756e-11
1.12371785e-10,1.3945604e-10,1.02183054e-10,3.1779756e-11
1.1237114e-10,1.3945578e-10,1.02183054e-10,3.1779756e-11
1.123707e-10,1.3945578e-10,1.02183054e-10,3.1779697e-11
1.12370065e-10,1.3945578e-10,1.02183054e-10,3.1779638e-11
1.12368996e-10,1.3945552e-10,1.02183054e-10,3.1779638e-11
1.12367705e-10,1.3945552e-10,1.02183054e-10,3.1779638e-11
1.1236728e-10,1.3945525e-10,1.02183054e-10,3.1779638e-11
1.12366214e-10,1.3945525e-10,1.02183054e-10,3.1779572e-11
1.1236556e-10,1.3945525e-10,1.02183054e-10,3.1779572e-11
1.1236407e-10,1.3945525e-10,1.02183054e-10,3.1779513e-11
1.1236364e-10,1.3945498e-10,1.02183054e-10,3.1779513e-11
1.12363424e-10,1.3945498e-10,1.02183054e-10,3.1779513e-11
1.12363216e-10,1.3945471e-10,1.0218286e-10,3.1779513e-11
1.12362564e-10,1.3945471e-10,1.0218286e-10,3.1779454e-11
1.1235871e-10,1.3945471e-10,1.0218286e-10,3.1779454e-11
1.1235763e-10,1.3945471e-10,1.0218286e-10,3.177939e-11
1.1235699e-10,1.3945471e-10,1.02182665e-10,3.177939e-11
1.1235635e-10,1.3945471e-10,1.02182665e-10,3.177939e-11
1.1235635e-10,1.3945471e-10,1.02182665e-10,3.177939e-11
1.1235528e-10,1.3945471e-10,1.02182665e-10,3.1779333e-11
1.1235485e-10,1.3945445e-10,1.0218247e-10,3.177927e-11
1.1235185e-10,1.3945445e-10,1.0218227e-10,3.177927e-11
1.12349706e-10,1.3945445e-10,1.0218227e-10,3.177927e-11
1.12348e-10,1.3945445e-10,1.0218227e-10,3.177927e-11
1.1234756e-10,1.3945418e-10,1.0218227e-10,3.177927e-11
1.1234735e-10,1.3945418e-10,1.0218227e-10,3.177921e-11
1.1234713e-10,1.3945418e-10,1.0218227e-10,3.177921e-11
1.1234628e-10,1.3945392e-10,1.0218227e-10,3.1779152e-11
1.12345425e-10,1.3945392e-10,1.0218227e-10,3.1779152e-11
1.12345425e-10,1.3945366e-10,1.0218227e-10,3.1779152e-11
1.12344564e-10,1.3945366e-10,1.0218227e-10,3.1779152e-11
1.12344564e-10,1.394534e-10,1.0218227e-10,3.1779152e-11
1.1234371e-10,1.3945312e-10,1.0218227e-10,3.1779152e-11
1.1234028e-10,1.3945312e-10,1.0218227e-10,3.1779152e-11
1.12339846e-10,1.3945312e-10,1.0218227e-10,3.1779152e-11
1.1233942e-10,1.3945312e-10,1.0218227e-10,3.1779152e-11
1.1233706e-10,1.3945312e-10,1.0218227e-10,3.177909e-11
1.12335995e-10,1.3945312e-10,1.02182075e-10,3.177909e-11
1.12334704e-10,1.3945312e-10,1.02182075e-10,3.177903e-11
1.12333e-10,1.3945312e-10,1.02182075e-10,3.177903e-11
1.1233257e-10,1.3945285e-10,1.02182075e-10,3.177903e-11
1.1233214e-10,1.3945285e-10,1.02182075e-10,3.177903e-11
1.1233042e-10,1.3945259e-10,1.0218188e-10,3.177903e-11
1.1232828e-10,1.3945259e-10,1.0218188e-10,3.177903e-11
1.1232571e-10,1.3945259e-10,1.0218188e-10,3.177891e-11
1.1232357e-10,1.3945232e-10,1.0218188e-10,3.177891e-11
1.12321846e-10,1.3945206e-10,1.0218188e-10,3.177891e-11
1.1231371e-10,1.3945206e-10,1.0218188e-10,3.1778784e-11
1.123135e-10,1.3945206e-10,1.0218188e-10,3.1778784e-11
1.1231285e-10,1.3945206e-10,1.0218188e-10,3.1778784e-11
1.12309e-10,1.3945206e-10,1.0218188e-10,3.1778784e-11
1.1230793e-10,1.3945178e-10,1.0218188e-10,3.1778667e-11
1.1230771e-10,1.3945152e-10,1.0218188e-10,3.1778667e-11
1.12307504e-10,1.3945152e-10,1.0218169e-10,3.1778667e-11
1.12307504e-10,1.3945152e-10,1.0218169e-10,3.1778667e-11
1.12306435e-10,1.3945152e-10,1.0218169e-10,3.1778667e-11
1.12304076e-10,1.3945152e-10,1.0218169e-10,3.1778604e-11
1.12303e-10,1.3945126e-10,1.0218169e-10,3.1778604e-11
1.1230258e-10,1.3945099e-10,1.0218169e-10,3.1778545e-11
1.1230258e-10,1.3945099e-10,1.0218169e-10,3.1778545e-11
1.1229958e-10,1.3945099e-10,1.0218169e-10,3.1778545e-11
1.12299364e-10,1.3945099e-10,1.0218169e-10,3.1778545e-11
1.1229915e-10,1.3945099e-10,1.0218169e-10,3.1778545e-11
1.1229786e-10,1.3945099e-10,1.0218149e-10,3.1778545e-11
1.1229786e-10,1.3945073e-10,1.0218149e-10,3.1778483e-11
1.1229315e-10,1.3945047e-10,1.0218149e-10,3.1778483e-11
1.12292294e-10,1.3945047e-10,1.0218149e-10,3.1778483e-11
1.1229186e-10,1.3945047e-10,1.0218149e-10,3.1778424e-11
1.1228715e-10,1.394502e-10,1.0218149e-10,3.1778302e-11
1.1228673e-10,1.394502e-10,1.0218149e-10,3.1778302e-11
1.1228673e-10,1.394502e-10,1.0218149e-10,3.1778302e-11
1.1228501e-10,1.3944992e-10,1.0218149e-10,3.1778302e-11
1.12284584e-10,1.3944992e-10,1.0218149e-10,3.1778302e-11
1.12284584e-10,1.3944992e-10,1.0218149e-10,3.1778302e-11
1.1228137e-10,1.3944992e-10,1.0218149e-10,3.1778302e-11
1.1227944e-10,1.3944992e-10,1.0218149e-10,3.1778243e-11
1.122773e-10,1.3944992e-10,1.0218149e-10,3.1778243e-11
1.122773e-10,1.3944992e-10,1.0218149e-10,3.177818e-11
1.1227623e-10,1.3944992e-10,1.0218149e-10,3.177818e-11
1.1227559e-10,1.3944992e-10,1.0218149e-10,3.177818e-11
1.122743e-10,1.3944966e-10,1.0218149e-10,3.177818e-11
1.12267445e-10,1.394494e-10,1.0218149e-10,3.177818e-11
1.12267445e-10,1.394494e-10,1.0218149e-10,3.177806e-11
1.12267445e-10,1.394494e-10,1.0218149e-10,3.177806e-11
1.1226702e-10,1.394494e-10,1.0218149e-10,3.177806e-11
1.1226553e-10,1.394494e-10,1.0218149e-10,3.177806e-11
1.1225995e-10,1.3944913e-10,1.0218149e-10,3.177806e-11
1.1225888e-10,1.3944913e-10,1.0218149e-10,3.177806e-11
1.12256315e-10,1.3944887e-10,1.0218149e-10,3.177806e-11
1.1225417e-10,1.3944887e-10,1.021813e-10,3.1777997e-11
1.12252034e-10,1.3944887e-10,1.021813e-10,3.1777997e-11
1.1225075e-10,1.3944859e-10,1.02181104e-10,3.1777997e-11
1.12245616e-10,1.3944859e-10,1.02181104e-10,3.1777938e-11
1.1224497e-10,1.3944833e-10,1.02181104e-10,3.1777938e-11
1.1224369e-10,1.3944833e-10,1.02181104e-10,3.1777938e-11
1.1224283e-10,1.3944833e-10,1.02181104e-10,3.1777938e-11
1.1224133e-10,1.3944833e-10,1.02181104e-10,3.177788e-11
1.12237476e-10,1.3944833e-10,1.02181104e-10,3.177788e-11
1.12234486e-10,1.3944806e-10,1.02181104e-10,3.177788e-11
1.1223234e-10,1.3944806e-10,1.02181104e-10,3.1777816e-11
1.1222848e-10,1.394478e-10,1.02181104e-10,3.1777816e-11
1.1222806e-10,1.394478e-10,1.02181104e-10,3.1777758e-11
1.12227845e-10,1.394478e-10,1.02181104e-10,3.1777758e-11
1.122272e-10,1.394478e-10,1.02181104e-10,3.1777695e-11
1.1222656e-10,1.3944727e-10,1.02181104e-10,3.1777577e-11
1.1222463e-10,1.3944727e-10,1.02181104e-10,3.1777577e-11
1.1222463e-10,1.3944727e-10,1.02181104e-10,3.1777577e-11
1.122227e-10,1.3944727e-10,1.02181104e-10,3.1777577e-11
1.1222099e-10,1.3944701e-10,1.0218091e-10,3.1777515e-11
1.1222035e-10,1.3944701e-10,1.0218091e-10,3.1777515e-11
1.12213495e-10,1.3944673e-10,1.0218091e-10,3.1777456e-11
1.1221265e-10,1.3944647e-10,1.02180715e-10,3.1777456e-11
1.1220965e-10,1.394462e-10,1.02180715e-10,3.1777456e-11
1.1220858e-10,1.394462e-10,1.02180715e-10,3.1777456e-11
