topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
3.9264195e-10,2.016623e-10,3.3067235e-10,3.410901e-11,1.6298032e-10,3.1116926e-10,2.1589285e-10,1.1663018e-10
3.9262396e-10,2.016623e-10,3.306547e-10,3.4108945e-11,1.629797e-10,3.1113484e-10,2.1589201e-10,1.1662084e-10
3.924817e-10,2.0166076e-10,3.3064587e-10,3.4108816e-11,1.629797e-10,3.1104938e-10,2.158912e-10,1.166204e-10
3.9230658e-10,2.0166076e-10,3.3045483e-10,3.4108685e-11,1.629797e-10,3.109883e-10,2.158912e-10,1.1661772e-10
3.9224374e-10,2.0166e-10,3.3032124e-10,3.4108622e-11,1.629794e-10,3.1096042e-10,2.158912e-10,1.1661283e-10
3.9212403e-10,2.0166e-10,3.303143e-10,3.4108622e-11,1.6297907e-10,3.1094738e-10,2.1589038e-10,1.1660482e-10
3.9192513e-10,2.0165922e-10,3.3025258e-10,3.4108556e-11,1.6297907e-10,3.1093905e-10,2.1588874e-10,1.1660348e-10
3.9192366e-10,2.0165922e-10,3.30245e-10,3.4108556e-11,1.6297907e-10,3.1088096e-10,2.1588874e-10,1.1659992e-10
3.91819e-10,2.0165768e-10,3.3020597e-10,3.4108424e-11,1.6297845e-10,3.1077896e-10,2.1588874e-10,1.1659503e-10
3.9181003e-10,2.0165691e-10,3.3019903e-10,3.4108424e-11,1.6297845e-10,3.107197e-10,2.1588874e-10,1.165937e-10
3.9170991e-10,2.0165691e-10,3.3013164e-10,3.4108424e-11,1.6297845e-10,3.1062727e-10,2.1588874e-10,1.165928e-10
3.9168302e-10,2.0165652e-10,3.3009387e-10,3.410836e-11,1.6297845e-10,3.1058164e-10,2.1588832e-10,1.1658925e-10
3.9163522e-10,2.0165615e-10,3.300498e-10,3.4108164e-11,1.6297845e-10,3.105242e-10,2.158879e-10,1.1658258e-10
3.9152317e-10,2.0165615e-10,3.2991637e-10,3.41081e-11,1.6297845e-10,3.1045785e-10,2.158879e-10,1.1657814e-10
3.9142012e-10,2.0165539e-10,3.2979808e-10,3.4108036e-11,1.6297813e-10,3.1033176e-10,2.158879e-10,1.165719e-10
3.91056e-10,2.016546e-10,3.2977543e-10,3.4107644e-11,1.6297813e-10,3.0992536e-10,2.1588625e-10,1.1657102e-10
3.9078604e-10,2.016546e-10,3.2976788e-10,3.4107644e-11,1.6297813e-10,3.0968783e-10,2.1588625e-10,1.1656835e-10
3.9066236e-10,2.0165422e-10,3.2976788e-10,3.4107644e-11,1.6297783e-10,3.09578e-10,2.1588543e-10,1.1656791e-10
3.9044185e-10,2.0165229e-10,3.296635e-10,3.4107512e-11,1.6297783e-10,3.095762e-10,2.1588543e-10,1.1656436e-10
3.9041503e-10,2.0165229e-10,3.2965847e-10,3.4107384e-11,1.6297783e-10,3.0953665e-10,2.1588462e-10,1.1656212e-10
3.9010986e-10,2.0165229e-10,3.2964212e-10,3.4107384e-11,1.6297783e-10,3.092475e-10,2.1588338e-10,1.1656034e-10
3.9007858e-10,2.0165192e-10,3.2961822e-10,3.4107255e-11,1.6297783e-10,3.0912484e-10,2.1588296e-10,1.1655857e-10
3.9006373e-10,2.0165153e-10,3.2960376e-10,3.4107123e-11,1.6297783e-10,3.0901107e-10,2.1588213e-10,1.1655679e-10
3.900042e-10,2.0165153e-10,3.2959058e-10,3.4107123e-11,1.629772e-10,3.0874653e-10,2.1588213e-10,1.1655635e-10
3.8989414e-10,2.0165153e-10,3.2945166e-10,3.4106995e-11,1.629772e-10,3.0868058e-10,2.1588213e-10,1.1655635e-10
3.8906803e-10,2.0165115e-10,3.294347e-10,3.410693e-11,1.629772e-10,3.0848987e-10,2.158809e-10,1.1655368e-10
3.8898346e-10,2.0165115e-10,3.2942715e-10,3.4106863e-11,1.6297659e-10,3.0847516e-10,2.1587968e-10,1.1655056e-10
3.8872536e-10,2.0165077e-10,3.2942465e-10,3.4106797e-11,1.6297659e-10,3.0839223e-10,2.1587968e-10,1.1654923e-10
3.8809564e-10,2.0164999e-10,3.293926e-10,3.410673e-11,1.6297597e-10,3.0820876e-10,2.1587802e-10,1.1654834e-10
3.88032e-10,2.0164999e-10,3.293813e-10,3.410667e-11,1.6297597e-10,3.0809943e-10,2.1587762e-10,1.1653856e-10
3.8777748e-10,2.016496e-10,3.293744e-10,3.4106343e-11,1.6297566e-10,3.0807945e-10,2.1587596e-10,1.1653678e-10
3.8749504e-10,2.0164921e-10,3.2935052e-10,3.410628e-11,1.6297566e-10,3.0805303e-10,2.1587473e-10,1.1653234e-10
3.8746845e-10,2.0164921e-10,3.2929776e-10,3.4106214e-11,1.6297502e-10,3.0786212e-10,2.1587473e-10,1.16531e-10
3.8745365e-10,2.0164921e-10,3.2920794e-10,3.4106083e-11,1.6297472e-10,3.0781105e-10,2.1587473e-10,1.1653056e-10
3.874507e-10,2.0164921e-10,3.2917907e-10,3.4106083e-11,1.6297441e-10,3.0775643e-10,2.1587308e-10,1.1652701e-10
3.8732362e-10,2.0164921e-10,3.291646e-10,3.410595e-11,1.6297409e-10,3.0775527e-10,2.1587225e-10,1.1652701e-10
3.8721282e-10,2.0164845e-10,3.2914954e-10,3.4105822e-11,1.6297409e-10,3.0771183e-10,2.1587183e-10,1.1652478e-10
3.8703266e-10,2.0164845e-10,3.2907171e-10,3.4105694e-11,1.6297409e-10,3.0755692e-10,2.1587143e-10,1.1651767e-10
3.8697803e-10,2.0164768e-10,3.2902087e-10,3.4105694e-11,1.6297409e-10,3.0740094e-10,2.1587102e-10,1.165159e-10
3.8683487e-10,2.0164768e-10,3.2895123e-10,3.4105694e-11,1.6297409e-10,3.0738098e-10,2.158698e-10,1.1651412e-10
3.8677878e-10,2.016473e-10,3.2878625e-10,3.4105628e-11,1.6297409e-10,3.0732356e-10,2.158698e-10,1.1650078e-10
3.8627895e-10,2.0164692e-10,3.2877812e-10,3.4105562e-11,1.6297379e-10,3.0728192e-10,2.158698e-10,1.1649856e-10
3.8609038e-10,2.0164692e-10,3.2877434e-10,3.4105434e-11,1.6297379e-10,3.0725675e-10,2.158698e-10,1.1649588e-10
3.8558554e-10,2.0164576e-10,3.2873798e-10,3.410504e-11,1.6297379e-10,3.071782e-10,2.158698e-10,1.1649501e-10
3.855767e-10,2.0164537e-10,3.2871542e-10,3.410504e-11,1.6297348e-10,3.0712197e-10,2.158698e-10,1.1648878e-10
3.854723e-10,2.0164537e-10,3.2868783e-10,3.4104913e-11,1.6297348e-10,3.0704173e-10,2.1586896e-10,1.1648833e-10
3.8541495e-10,2.0164498e-10,3.2867842e-10,3.4104913e-11,1.6297348e-10,3.0699548e-10,2.1586814e-10,1.16487e-10
3.8539877e-10,2.016446e-10,3.286151e-10,3.410439e-11,1.6297348e-10,3.0689243e-10,2.1586774e-10,1.16487e-10
3.8539877e-10,2.016446e-10,3.286051e-10,3.4104327e-11,1.6297348e-10,3.0687955e-10,2.1586731e-10,1.1648434e-10
3.85387e-10,2.0164384e-10,3.285888e-10,3.4104327e-11,1.6297316e-10,3.0671102e-10,2.1586731e-10,1.1648345e-10
3.851842e-10,2.0164384e-10,3.2849354e-10,3.4104e-11,1.6297316e-10,3.066958e-10,2.1586649e-10,1.1647901e-10
3.8517536e-10,2.0164269e-10,3.2847475e-10,3.410394e-11,1.6297286e-10,3.0655312e-10,2.1586608e-10,1.164781e-10
3.848038e-10,2.0164191e-10,3.2843966e-10,3.410394e-11,1.6297286e-10,3.0654257e-10,2.1586567e-10,1.1647767e-10
3.84773e-10,2.0164191e-10,3.2843966e-10,3.4103873e-11,1.6297286e-10,3.0647945e-10,2.1586402e-10,1.1646345e-10
3.8473336e-10,2.0164154e-10,3.2814784e-10,3.4103807e-11,1.6297286e-10,3.0647654e-10,2.1586402e-10,1.1646167e-10
3.841541e-10,2.0164154e-10,3.2808403e-10,3.410374e-11,1.6297286e-10,3.062428e-10,2.1586402e-10,1.1646123e-10
3.8385672e-10,2.0164154e-10,3.2807965e-10,3.410361e-11,1.6297286e-10,3.0620714e-10,2.1586362e-10,1.164599e-10
3.8383474e-10,2.0164113e-10,3.2802144e-10,3.410361e-11,1.6297286e-10,3.0610497e-10,2.158632e-10,1.164599e-10
3.832422e-10,2.0164075e-10,3.2800207e-10,3.4103546e-11,1.6297255e-10,3.0608044e-10,2.1586237e-10,1.1645679e-10
3.8307993e-10,2.0164075e-10,3.2795638e-10,3.4103415e-11,1.6297223e-10,3.0597072e-10,2.1586237e-10,1.1645679e-10
3.8298936e-10,2.0164075e-10,3.2786132e-10,3.4103286e-11,1.6297223e-10,3.059071e-10,2.1586237e-10,1.1645546e-10
3.8295575e-10,2.0163998e-10,3.2776504e-10,3.4103092e-11,1.6297223e-10,3.058896e-10,2.1586155e-10,1.1644968e-10
3.8263157e-10,2.0163961e-10,3.277638e-10,3.4103092e-11,1.6297223e-10,3.056773e-10,2.1586113e-10,1.1644657e-10
3.8258197e-10,2.0163961e-10,3.2774064e-10,3.4103026e-11,1.6297223e-10,3.056598e-10,2.1586073e-10,1.1644391e-10
3.8186315e-10,2.0163961e-10,3.276263e-10,3.410296e-11,1.6297223e-10,3.0546923e-10,2.158599e-10,1.1644302e-10
3.8152242e-10,2.0163961e-10,3.2753755e-10,3.410296e-11,1.6297223e-10,3.0545408e-10,2.1585908e-10,1.1643991e-10
3.815093e-10,2.0163922e-10,3.2752756e-10,3.410296e-11,1.6297162e-10,3.0543776e-10,2.1585826e-10,1.1643725e-10
3.8147438e-10,2.0163846e-10,3.27437e-10,3.410283e-11,1.6297162e-10,3.0536146e-10,2.1585743e-10,1.164337e-10
3.8119075e-10,2.0163846e-10,3.2742012e-10,3.41027e-11,1.6297162e-10,3.0521355e-10,2.1585661e-10,1.1642881e-10
3.8107004e-10,2.016373e-10,3.273664e-10,3.41027e-11,1.6297162e-10,3.0520306e-10,2.1585661e-10,1.1642792e-10
3.8092618e-10,2.0163692e-10,3.2731773e-10,3.41027e-11,1.6297129e-10,3.051868e-10,2.1585661e-10,1.1642702e-10
3.8084771e-10,2.0163692e-10,3.272965e-10,3.410257e-11,1.6297129e-10,3.050855e-10,2.1585661e-10,1.1641726e-10
3.80778e-10,2.0163692e-10,3.2724157e-10,3.410244e-11,1.6297129e-10,3.050797e-10,2.1585661e-10,1.1641549e-10
3.805616e-10,2.0163651e-10,3.2722283e-10,3.410218e-11,1.6297129e-10,3.0495403e-10,2.158562e-10,1.1641459e-10
3.80415e-10,2.0163651e-10,3.2719663e-10,3.410218e-11,1.6297098e-10,3.0474934e-10,2.1585579e-10,1.1641105e-10
3.8031636e-10,2.0163575e-10,3.2710865e-10,3.410218e-11,1.6297037e-10,3.046215e-10,2.1585579e-10,1.1641105e-10
3.8018436e-10,2.0163538e-10,3.270756e-10,3.410205e-11,1.6297005e-10,3.046192e-10,2.1585579e-10,1.1640838e-10
3.800901e-10,2.0163538e-10,3.270743e-10,3.410205e-11,1.6297005e-10,3.045274e-10,2.1585496e-10,1.16402166e-10
3.7992628e-10,2.0163538e-10,3.270132e-10,3.410205e-11,1.6297005e-10,3.044786e-10,2.1585496e-10,1.1640039e-10
3.7983788e-10,2.0163538e-10,3.2698577e-10,3.410179e-11,1.6296975e-10,3.044751e-10,2.1585496e-10,1.1639905e-10
3.7958728e-10,2.0163499e-10,3.269396e-10,3.410179e-11,1.6296975e-10,3.043021e-10,2.1585456e-10,1.1637952e-10
3.7915168e-10,2.016346e-10,3.2687478e-10,3.4101725e-11,1.6296975e-10,3.0429576e-10,2.1585414e-10,1.1636798e-10
3.7912135e-10,2.016346e-10,3.2678252e-10,3.4101725e-11,1.6296975e-10,3.0427486e-10,2.1585332e-10,1.1636221e-10
3.791141e-10,2.016346e-10,3.267015e-10,3.410166e-11,1.6296912e-10,3.0424582e-10,2.1585167e-10,1.1635955e-10
3.7908662e-10,2.0163383e-10,3.2667158e-10,3.4101333e-11,1.6296882e-10,3.0387756e-10,2.1584962e-10,1.16355106e-10
3.7878595e-10,2.0163307e-10,3.2666533e-10,3.410088e-11,1.6296851e-10,3.0386713e-10,2.1584962e-10,1.16352886e-10
3.785866e-10,2.0163307e-10,3.2661363e-10,3.410088e-11,1.629682e-10,3.0386246e-10,2.158492e-10,1.16348896e-10
3.7852163e-10,2.0163307e-10,3.2656505e-10,3.410088e-11,1.6296789e-10,3.038138e-10,2.158492e-10,1.16348896e-10
3.7851586e-10,2.0163231e-10,3.2656441e-10,3.410075e-11,1.6296789e-10,3.0359137e-10,2.158492e-10,1.1634712e-10
3.7810602e-10,2.016319e-10,3.2656441e-10,3.4100684e-11,1.6296757e-10,3.035763e-10,2.158492e-10,1.1634712e-10
3.7799783e-10,2.0163152e-10,3.2635955e-10,3.4100618e-11,1.6296725e-10,3.035132e-10,2.158492e-10,1.1634623e-10
3.7798198e-10,2.0163152e-10,3.263129e-10,3.410049e-11,1.6296725e-10,3.0349526e-10,2.158492e-10,1.1634578e-10
3.7793874e-10,2.0163114e-10,3.2629546e-10,3.410049e-11,1.6296725e-10,3.0345704e-10,2.1584838e-10,1.16341346e-10
3.776606e-10,2.0163075e-10,3.2625685e-10,3.4100424e-11,1.6296725e-10,3.0342925e-10,2.1584755e-10,1.1634045e-10
3.7738265e-10,2.0163075e-10,3.2623074e-10,3.4100358e-11,1.6296725e-10,3.032881e-10,2.1584673e-10,1.1634045e-10
3.772574e-10,2.0162999e-10,3.2621456e-10,3.410023e-11,1.6296664e-10,3.0286493e-10,2.1584673e-10,1.1633735e-10
3.770114e-10,2.016296e-10,3.2620334e-10,3.410023e-11,1.6296602e-10,3.028632e-10,2.1584673e-10,1.16336024e-10
3.769769e-10,2.0162884e-10,3.2618094e-10,3.410023e-11,1.6296602e-10,3.0284183e-10,2.1584673e-10,1.16332464e-10
3.768834e-10,2.0162884e-10,3.2616854e-10,3.4100164e-11,1.6296602e-10,3.0265473e-10,2.1584631e-10,1.163298e-10
3.7665635e-10,2.0162845e-10,3.2616107e-10,3.4100164e-11,1.6296602e-10,3.0257277e-10,2.1584591e-10,1.1632936e-10
3.7652848e-10,2.0162845e-10,3.2611006e-10,3.41001e-11,1.6296602e-10,3.0256123e-10,2.1584591e-10,1.1632936e-10
3.7640785e-10,2.0162808e-10,3.2607894e-10,3.4099903e-11,1.6296602e-10,3.021806e-10,2.158455e-10,1.1632582e-10
3.7638057e-10,2.0162769e-10,3.2607833e-10,3.409971e-11,1.6296602e-10,3.0205785e-10,2.1584508e-10,1.1632537e-10
3.7635614e-10,2.0162769e-10,3.2600306e-10,3.4099577e-11,1.6296539e-10,3.0204805e-10,2.1584426e-10,1.1632448e-10
3.7633174e-10,2.0162728e-10,3.2596764e-10,3.409945e-11,1.6296509e-10,3.0197433e-10,2.1584386e-10,1.16324034e-10
3.7620113e-10,2.0162691e-10,3.259322e-10,3.409932e-11,1.6296509e-10,3.01759e-10,2.1584344e-10,1.16322264e-10
3.7618966e-10,2.0162691e-10,3.2589864e-10,3.409919e-11,1.6296478e-10,3.0173022e-10,2.1584344e-10,1.16321376e-10
3.7612222e-10,2.0162691e-10,3.25875e-10,3.409919e-11,1.6296478e-10,3.0152197e-10,2.1584304e-10,1.1632049e-10
3.7606768e-10,2.0162691e-10,3.258489e-10,3.409919e-11,1.6296478e-10,3.0151565e-10,2.1584261e-10,1.16320044e-10
3.7596154e-10,2.0162691e-10,3.258458e-10,3.409899e-11,1.6296478e-10,3.0151046e-10,2.1584179e-10,1.1631961e-10
3.758597e-10,2.0162615e-10,3.258433e-10,3.4098797e-11,1.6296478e-10,3.0149092e-10,2.1584137e-10,1.1631827e-10
3.7581385e-10,2.0162615e-10,3.258029e-10,3.409867e-11,1.6296478e-10,3.0148056e-10,2.1584137e-10,1.1631605e-10
3.757307e-10,2.0162576e-10,3.257967e-10,3.4098346e-11,1.6296478e-10,3.0145525e-10,2.1584097e-10,1.1631428e-10
3.7555015e-10,2.0162537e-10,3.2570846e-10,3.4098276e-11,1.6296448e-10,3.014035e-10,2.1584097e-10,1.1631162e-10
3.7531528e-10,2.0162537e-10,3.2566996e-10,3.4098148e-11,1.6296416e-10,3.0132824e-10,2.1584015e-10,1.1630984e-10
3.7518788e-10,2.016246e-10,3.2566932e-10,3.4097888e-11,1.6296416e-10,3.0118516e-10,2.1583973e-10,1.16308504e-10
3.7499615e-10,2.0162384e-10,3.2563516e-10,3.409776e-11,1.6296384e-10,3.0117023e-10,2.1583973e-10,1.1630141e-10
3.7494896e-10,2.0162384e-10,3.2562025e-10,3.409776e-11,1.6296384e-10,3.0107947e-10,2.1583932e-10,1.16300074e-10
3.7475303e-10,2.0162384e-10,3.2560596e-10,3.409776e-11,1.6296384e-10,3.0088426e-10,2.1583932e-10,1.16297416e-10
3.7460585e-10,2.0162384e-10,3.2560163e-10,3.4097693e-11,1.6296353e-10,3.0078212e-10,2.1583892e-10,1.1629165e-10
3.7457723e-10,2.0162384e-10,3.255656e-10,3.409743e-11,1.6296353e-10,3.0041633e-10,2.158381e-10,1.16289874e-10
3.7455297e-10,2.0162345e-10,3.255246e-10,3.4097367e-11,1.6296353e-10,3.0034988e-10,2.1583767e-10,1.16289874e-10
3.7455009e-10,2.0162308e-10,3.2541972e-10,3.40973e-11,1.6296353e-10,3.0025135e-10,2.1583767e-10,1.16286765e-10
3.7445297e-10,2.0162268e-10,3.2540856e-10,3.4097107e-11,1.6296353e-10,3.0012828e-10,2.1583767e-10,1.16285e-10
3.7437012e-10,2.0162229e-10,3.2528133e-10,3.4097107e-11,1.6296291e-10,3.0006128e-10,2.1583685e-10,1.16284544e-10
3.7412884e-10,2.0162229e-10,3.2515787e-10,3.4097107e-11,1.6296291e-10,2.9995256e-10,2.1583685e-10,1.1627612e-10
3.740418e-10,2.0162229e-10,3.2514488e-10,3.409704e-11,1.6296291e-10,2.9993827e-10,2.1583521e-10,1.1627435e-10
3.7377224e-10,2.0162153e-10,3.2512626e-10,3.409698e-11,1.6296291e-10,2.9986277e-10,2.1583521e-10,1.1627346e-10
3.7325643e-10,2.0162153e-10,3.2512504e-10,3.4096455e-11,1.6296291e-10,2.9983815e-10,2.158348e-10,1.1626992e-10
3.73134e-10,2.0162153e-10,3.2512318e-10,3.4096455e-11,1.629626e-10,2.996712e-10,2.1583438e-10,1.1626947e-10
3.729106e-10,2.0162076e-10,3.250903e-10,3.4096198e-11,1.629626e-10,2.9952035e-10,2.1583398e-10,1.1626858e-10
3.728878e-10,2.0162076e-10,3.249812e-10,3.4096066e-11,1.629626e-10,2.9913955e-10,2.1583356e-10,1.1626814e-10
3.728352e-10,2.0162037e-10,3.2494274e-10,3.4096066e-11,1.629626e-10,2.9911387e-10,2.1583316e-10,1.1626371e-10
3.7277975e-10,2.0162e-10,3.2489939e-10,3.4096004e-11,1.6296228e-10,2.9911218e-10,2.1583316e-10,1.1625971e-10
3.7242015e-10,2.0162e-10,3.24882e-10,3.4095934e-11,1.6296228e-10,2.990243e-10,2.1583273e-10,1.1625927e-10
3.7241446e-10,2.0162e-10,3.2487707e-10,3.4095934e-11,1.6296228e-10,2.990055e-10,2.1583273e-10,1.1625883e-10
3.724059e-10,2.0161922e-10,3.2485228e-10,3.4095872e-11,1.6296228e-10,2.988481e-10,2.1583231e-10,1.16256164e-10
3.7228237e-10,2.0161922e-10,3.2482442e-10,3.4095806e-11,1.6296228e-10,2.988145e-10,2.1583149e-10,1.1625573e-10
3.7228237e-10,2.0161846e-10,3.2478847e-10,3.4095806e-11,1.6296228e-10,2.987752e-10,2.1583109e-10,1.1625395e-10
3.7228237e-10,2.0161846e-10,3.2476927e-10,3.4095678e-11,1.6296228e-10,2.9855415e-10,2.1583026e-10,1.1625306e-10
3.7196154e-10,2.0161807e-10,3.2473085e-10,3.4095546e-11,1.6296167e-10,2.9826389e-10,2.1582985e-10,1.1625261e-10
3.7186648e-10,2.0161768e-10,3.2469616e-10,3.4095417e-11,1.6296167e-10,2.9820302e-10,2.1582944e-10,1.1624729e-10
3.7183953e-10,2.0161768e-10,3.2468875e-10,3.4095417e-11,1.6296167e-10,2.9797048e-10,2.1582944e-10,1.1624331e-10
3.717686e-10,2.0161768e-10,3.2466213e-10,3.4095417e-11,1.6296167e-10,2.979489e-10,2.1582904e-10,1.1624064e-10
3.7162964e-10,2.0161729e-10,3.246132e-10,3.4095286e-11,1.6296167e-10,2.97858e-10,2.1582862e-10,1.1624064e-10
3.7162823e-10,2.016169e-10,3.245166e-10,3.4095286e-11,1.6296167e-10,2.977228e-10,2.1582779e-10,1.1624064e-10
3.7144257e-10,2.016169e-10,3.2451292e-10,3.4095286e-11,1.6296135e-10,2.9752184e-10,2.1582779e-10,1.1622912e-10
3.7129239e-10,2.016169e-10,3.24503e-10,3.4095154e-11,1.6296105e-10,2.974498e-10,2.1582737e-10,1.1622912e-10
3.7129097e-10,2.0161653e-10,3.244473e-10,3.409509e-11,1.6296074e-10,2.9733235e-10,2.1582697e-10,1.1622424e-10
3.709413e-10,2.0161614e-10,3.2431863e-10,3.4095025e-11,1.6296074e-10,2.9732442e-10,2.1582697e-10,1.1622336e-10
3.7089604e-10,2.0161577e-10,3.2429018e-10,3.4094897e-11,1.6296042e-10,2.9728925e-10,2.1582655e-10,1.16222025e-10
3.7085077e-10,2.0161538e-10,3.242487e-10,3.4094897e-11,1.6296042e-10,2.9721273e-10,2.1582615e-10,1.16222025e-10
3.707178e-10,2.0161538e-10,3.242376e-10,3.4094637e-11,1.6296042e-10,2.9699795e-10,2.1582573e-10,1.1622114e-10
3.7065842e-10,2.0161538e-10,3.2415412e-10,3.4094637e-11,1.6296042e-10,2.9694186e-10,2.1582533e-10,1.1622025e-10
3.7030792e-10,2.0161538e-10,3.2410835e-10,3.4094373e-11,1.6296042e-10,2.9671596e-10,2.1582491e-10,1.1621538e-10
3.7006082e-10,2.0161499e-10,3.2404038e-10,3.4094373e-11,1.6296042e-10,2.9668992e-10,2.158245e-10,1.1621493e-10
3.6963616e-10,2.0161499e-10,3.2402803e-10,3.4094245e-11,1.6296042e-10,2.9667183e-10,2.158245e-10,1.1621227e-10
3.6938522e-10,2.0161499e-10,3.2402245e-10,3.4094245e-11,1.6296042e-10,2.9646932e-10,2.1582368e-10,1.1620562e-10
3.6921757e-10,2.0161461e-10,3.239279e-10,3.4094245e-11,1.6296042e-10,2.96328e-10,2.1582368e-10,1.1620518e-10
3.6921052e-10,2.0161461e-10,3.2392358e-10,3.4094116e-11,1.6296042e-10,2.9626923e-10,2.1582368e-10,1.1620429e-10
3.6914716e-10,2.0161461e-10,3.2390196e-10,3.4093985e-11,1.629601e-10,2.96189e-10,2.1582285e-10,1.162034e-10
3.6900355e-10,2.0161461e-10,3.2385933e-10,3.4093985e-11,1.629601e-10,2.9618558e-10,2.1582285e-10,1.16201625e-10
3.6871087e-10,2.0161385e-10,3.2381114e-10,3.4093985e-11,1.629601e-10,2.961082e-10,2.1582243e-10,1.16200743e-10
3.6859557e-10,2.0161385e-10,3.237642e-10,3.4093662e-11,1.629598e-10,2.9609068e-10,2.1582161e-10,1.1619897e-10
3.685323e-10,2.0161268e-10,3.2375e-10,3.4093593e-11,1.629598e-10,2.9606131e-10,2.1582161e-10,1.16193645e-10
3.684817e-10,2.0161268e-10,3.2368888e-10,3.4093593e-11,1.629598e-10,2.9600486e-10,2.1582121e-10,1.16187886e-10
3.6826808e-10,2.016123e-10,3.2366232e-10,3.4093464e-11,1.629598e-10,2.9598227e-10,2.1582121e-10,1.1618435e-10
3.676477e-10,2.016123e-10,3.2361666e-10,3.4093204e-11,1.629595e-10,2.959275e-10,2.1582079e-10,1.1618435e-10
3.6748085e-10,2.0161191e-10,3.2355926e-10,3.4093204e-11,1.629595e-10,2.9589253e-10,2.1582039e-10,1.1618346e-10
3.6742476e-10,2.0161153e-10,3.2354383e-10,3.4093076e-11,1.629595e-10,2.9564995e-10,2.1582039e-10,1.1618257e-10
3.6739112e-10,2.0161077e-10,3.2351855e-10,3.4092947e-11,1.6295917e-10,2.9555466e-10,2.1582039e-10,1.16181245e-10
3.67237e-10,2.0161038e-10,3.2350556e-10,3.4092815e-11,1.6295917e-10,2.9540928e-10,2.1581956e-10,1.161808e-10
3.6701991e-10,2.0160999e-10,3.23463e-10,3.4092815e-11,1.6295917e-10,2.9538674e-10,2.1581956e-10,1.161808e-10
3.6696812e-10,2.0160999e-10,3.2341058e-10,3.4092555e-11,1.6295917e-10,2.953856e-10,2.1581956e-10,1.1617947e-10
3.6677777e-10,2.0160999e-10,3.2335506e-10,3.4092295e-11,1.6295917e-10,2.9538166e-10,2.1581874e-10,1.1617947e-10
3.6664208e-10,2.0160923e-10,3.232823e-10,3.4092295e-11,1.6295917e-10,2.953715e-10,2.1581874e-10,1.1617592e-10
3.6639464e-10,2.0160923e-10,3.2318243e-10,3.4092295e-11,1.6295917e-10,2.9530844e-10,2.1581874e-10,1.1617415e-10
3.661068e-10,2.0160923e-10,3.2317254e-10,3.4092167e-11,1.6295887e-10,2.9525493e-10,2.1581834e-10,1.1617415e-10
3.6607609e-10,2.0160923e-10,3.2316147e-10,3.4092167e-11,1.6295887e-10,2.9497743e-10,2.158179e-10,1.1616971e-10
3.6605932e-10,2.0160884e-10,3.2311093e-10,3.40921e-11,1.6295887e-10,2.94942e-10,2.158179e-10,1.16169276e-10
3.6602443e-10,2.0160845e-10,3.2308994e-10,3.4092035e-11,1.6295856e-10,2.9492625e-10,2.1581709e-10,1.16169276e-10
3.6593784e-10,2.0160845e-10,3.2306285e-10,3.4092035e-11,1.6295856e-10,2.9490768e-10,2.1581709e-10,1.16167055e-10
3.6557368e-10,2.0160806e-10,3.230333e-10,3.4091775e-11,1.6295856e-10,2.9487335e-10,2.1581667e-10,1.161644e-10
3.6548167e-10,2.0160767e-10,3.2301725e-10,3.4091646e-11,1.6295856e-10,2.9446418e-10,2.1581667e-10,1.16161296e-10
3.6541753e-10,2.0160767e-10,3.229729e-10,3.4091386e-11,1.6295856e-10,2.944395e-10,2.1581627e-10,1.16158194e-10
3.652963e-10,2.0160691e-10,3.229199e-10,3.4090994e-11,1.6295856e-10,2.943182e-10,2.1581627e-10,1.1615776e-10
3.6520154e-10,2.0160691e-10,3.2289407e-10,3.4090866e-11,1.6295856e-10,2.942396e-10,2.1581627e-10,1.1615687e-10
3.651695e-10,2.0160654e-10,3.2288297e-10,3.4090734e-11,1.6295824e-10,2.942357e-10,2.1581585e-10,1.16148896e-10
3.650887e-10,2.0160615e-10,3.228534e-10,3.4090734e-11,1.6295824e-10,2.9418573e-10,2.1581585e-10,1.16148445e-10
3.650706e-10,2.0160615e-10,3.228337e-10,3.4090734e-11,1.6295794e-10,2.9411393e-10,2.1581503e-10,1.16137815e-10
3.647713e-10,2.0160539e-10,3.2283e-10,3.4090473e-11,1.6295794e-10,2.9403877e-10,2.1581463e-10,1.16136926e-10
3.6463774e-10,2.0160539e-10,3.2280906e-10,3.4090213e-11,1.6295794e-10,2.940309e-10,2.1581463e-10,1.1613515e-10
3.6446252e-10,2.0160539e-10,3.2279185e-10,3.4090147e-11,1.6295763e-10,2.9390307e-10,2.1581463e-10,1.1613515e-10
3.6441528e-10,2.0160539e-10,3.227734e-10,3.4090085e-11,1.6295763e-10,2.938969e-10,2.1581463e-10,1.16132055e-10
3.6440553e-10,2.0160539e-10,3.2264844e-10,3.4089825e-11,1.6295763e-10,2.9388963e-10,2.158138e-10,1.1613161e-10
3.6404288e-10,2.0160539e-10,3.2259242e-10,3.408976e-11,1.6295731e-10,2.9375624e-10,2.1581296e-10,1.16131174e-10
3.6392211e-10,2.01605e-10,3.2256658e-10,3.408976e-11,1.6295731e-10,2.9370584e-10,2.1581255e-10,1.16126296e-10
3.6383463e-10,2.01605e-10,3.2246508e-10,3.4089693e-11,1.6295731e-10,2.9368227e-10,2.1581255e-10,1.16125415e-10
