topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
6.211503e-11,3.431497e-10,3.4131806e-10,4.2454798e-10,8.364491e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2892863e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4131417e-10,4.2454798e-10,8.364491e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2892677e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.41307e-10,4.2454798e-10,8.364491e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2892677e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4130507e-10,4.2454798e-10,8.364491e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2892425e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4129985e-10,4.2454798e-10,8.364491e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2891798e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.412992e-10,4.2454798e-10,8.364491e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.289161e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4129075e-10,4.2454798e-10,8.364491e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2891295e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4129075e-10,4.2454798e-10,8.364491e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2890982e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4128422e-10,4.2454798e-10,8.364491e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.289029e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4128422e-10,4.2454798e-10,8.364491e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.289023e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4128292e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288998e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.412803e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2889413e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.412712e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2889225e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4126665e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288904e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4126602e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288904e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4126207e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2888223e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.412608e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2887845e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.412595e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288778e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.412595e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2887407e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.412582e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288728e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4124906e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2887218e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.412406e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2887218e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4123995e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2887154e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4123607e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2886655e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4123607e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288659e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4123476e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2886277e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4123085e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2886277e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4122627e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2886152e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4122302e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2886152e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4122302e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2886027e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4122302e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2885838e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4122175e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2885775e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4122108e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288571e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4121914e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288515e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4121522e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2884834e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4121392e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.400855e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2884648e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.412107e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288427e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4120937e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288402e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4120612e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2883643e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4120548e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2882513e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4119832e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2882513e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4119765e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288214e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4119702e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288214e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411957e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2881886e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4119507e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2881134e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411879e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288107e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4118333e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.288101e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4117945e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2880695e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4117878e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2880507e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4117878e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2879882e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4117617e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2879316e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411736e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287919e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411736e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287913e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4117165e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.2737617e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2879002e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4116837e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2878814e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4116837e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287806e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4116837e-10,4.2454798e-10,8.3644747e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2877812e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4116707e-10,4.2454798e-10,8.3644586e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287737e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411534e-10,4.2454798e-10,8.3644586e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287731e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4115274e-10,4.2454798e-10,8.3644586e-10,1.5071089e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2876493e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4115016e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2875616e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4115016e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2875427e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4114886e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287524e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4114753e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2875114e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4114495e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287505e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411417e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2874925e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4113973e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2874423e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4113584e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2873923e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4113323e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2873862e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4113323e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2873734e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411326e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2873734e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4112543e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287361e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411241e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2873484e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4112216e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287342e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4111697e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287336e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411163e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287311e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4111305e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2872358e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411111e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2872294e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.411111e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2871791e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4110267e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2871478e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.410968e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2871478e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4109288e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2871414e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4109288e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2870914e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4109157e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.287079e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4108444e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2870537e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4108313e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2870473e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.410812e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2870098e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.410799e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2869032e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4107925e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2868216e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4107597e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2868155e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4107597e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2868092e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4107467e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2867842e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.410721e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.286734e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4107078e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2867029e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4106945e-10,4.2454798e-10,8.3644586e-10,1.507106e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2866712e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.410688e-10,4.2454798e-10,8.3644586e-10,1.507103e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2866712e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4106623e-10,4.2454798e-10,8.3644586e-10,1.507103e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2866587e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4106556e-10,4.2454798e-10,8.3644586e-10,1.507103e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2866462e-10,1.4699912e-10,6.2938654e-10
6.211503e-11,3.431497e-10,3.4106298e-10,4.2454798e-10,8.3644586e-10,1.507103e-10,3.0408223e-10,3.5966788e-10,4.4008466e-10,8.273746e-10,2.6300967e-10,3.4446124e-10,5.7083727e-11,3.2866462e-10,1.4699912e-10,6.2938654e-10
