,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15
CTA-363E6.2,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454232e-10,8.363773e-10,1.5070917e-10,3.0408803e-10,3.5966788e-10,6.2474953e-10,8.2729096e-10,2.6300967e-10,3.4446124e-10,5.7083612e-11,3.2771189e-10,1.4699912e-10,6.293794e-10
RBM15B,6.2229104e-11,3.5575368e-10,3.4035205e-10,4.3119086e-10,8.5791807e-10,1.5174871e-10,3.074508e-10,3.6576342e-10,4.5608375e-10,8.2737617e-10,2.6479863e-10,3.4765255e-10,5.7083834e-11,3.3883185e-10,1.4770174e-10,6.508447e-10
AC009120.6,6.211503e-11,3.4315234e-10,4.0129897e-10,4.6493107e-10,1.0210653e-09,1.507149e-10,3.0408165e-10,3.59672e-10,4.418745e-10,1.1127088e-09,2.6301067e-10,3.4446318e-10,5.7190305e-11,3.7602751e-10,1.4699912e-10,6.6918926e-10
LINC00261,6.211503e-11,3.4314254e-10,0.0016013775,4.2454232e-10,8.364012e-10,1.5070513e-10,3.0407873e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300767e-10,3.4446057e-10,5.7083612e-11,3.2774441e-10,1.4699912e-10,6.293794e-10
RP13-20L14.1,6.211503e-11,3.4314118e-10,3.4035205e-10,4.2454634e-10,8.36331e-10,1.5071003e-10,3.040799e-10,3.5966788e-10,4.4008214e-10,8.2734936e-10,2.6301017e-10,3.444599e-10,5.7083612e-11,3.3590597e-10,1.4699857e-10,6.29383e-10
RP11-254F7.2,6.22272e-11,3.4758754e-10,3.403527e-10,4.4109727e-10,8.3652724e-10,1.517658e-10,3.041321e-10,3.6174838e-10,4.4008297e-10,8.27384e-10,2.6522623e-10,3.4449407e-10,5.7083834e-11,4.1174586e-10,1.474743e-10,6.304054e-10
RP5-1085F17.3,6.2115264e-11,3.4315167e-10,3.7838807e-10,5.3127286e-10,8.908201e-10,1.507149e-10,3.0408975e-10,3.5967745e-10,4.4008466e-10,8.5392976e-10,2.630137e-10,3.4446912e-10,5.7418962e-11,3.279639e-10,1.4700192e-10,6.29401e-10
RP11-480A16.1,6.211503e-11,3.431484e-10,3.4917436e-10,4.2454312e-10,8.3637247e-10,1.5071606e-10,3.0407873e-10,3.5966788e-10,5.6977806e-10,8.274156e-10,2.630117e-10,3.4446254e-10,5.7083612e-11,3.641568e-10,1.4699912e-10,6.3397937e-10
MRC1,6.211503e-11,3.431471e-10,0.00048114848,4.2454232e-10,8.363996e-10,1.5071865e-10,3.0408395e-10,3.5966788e-10,4.4008214e-10,8.2734614e-10,2.6300867e-10,3.444599e-10,5.7083612e-11,3.2777817e-10,1.4699857e-10,6.2938177e-10
RP11-412D9.4,6.2123556e-11,3.431484e-10,3.40591e-10,4.289097e-10,8.3737656e-10,1.5071319e-10,3.0408454e-10,3.5966854e-10,4.4008297e-10,8.273809e-10,2.6300967e-10,3.4446124e-10,5.7109314e-11,3.4215436e-10,1.4699912e-10,6.2938055e-10
CTD-2288F12.1,6.211503e-11,3.4404032e-10,3.4035463e-10,4.2454554e-10,8.401073e-10,1.5071835e-10,3.040915e-10,3.5998907e-10,4.4994386e-10,8.2845e-10,2.6303176e-10,3.4507408e-10,5.7083727e-11,3.300139e-10,1.4699912e-10,6.341511e-10
AQP4-AS1,6.211503e-11,3.4315104e-10,3.4177147e-10,4.245407e-10,8.3925367e-10,1.5071003e-10,3.0408337e-10,3.5966996e-10,4.4102744e-10,8.5014806e-10,2.6300867e-10,3.444599e-10,5.708405e-11,4.1460263e-10,1.4699912e-10,6.3921746e-10
RP13-735L24.1,6.211503e-11,3.431484e-10,3.4203496e-10,4.5313217e-10,8.369566e-10,1.5070858e-10,3.0407643e-10,3.5966788e-10,4.40266e-10,8.275103e-10,2.6300867e-10,3.4446254e-10,5.7089927e-11,3.277613e-10,1.4699912e-10,6.2938416e-10
C16orf95,6.211503e-11,3.4315428e-10,3.4329897e-10,4.4523063e-10,8.712172e-10,1.5070858e-10,3.0408165e-10,3.5968092e-10,4.434838e-10,8.6432855e-10,2.6300967e-10,3.4446385e-10,5.7138298e-11,3.3047498e-10,1.4699912e-10,6.3563577e-10
LINC01290,6.211503e-11,3.4314773e-10,3.4035205e-10,4.3840742e-10,8.3641877e-10,1.5067236e-10,3.0405206e-10,3.5966788e-10,4.428465e-10,8.273541e-10,2.6300867e-10,3.444599e-10,5.7083612e-11,3.277269e-10,1.4699857e-10,6.2938416e-10
FAM157C,6.211503e-11,3.431497e-10,3.4035205e-10,4.26173e-10,8.428503e-10,1.5069594e-10,3.0408337e-10,3.5966854e-10,4.5301982e-10,8.4309626e-10,2.6301017e-10,3.4445924e-10,5.7083612e-11,3.461024e-10,1.4699912e-10,6.4078e-10
CTD-2270P14.1,6.211503e-11,3.464445e-10,3.4169456e-10,4.2454312e-10,8.771665e-10,1.5070227e-10,3.0410194e-10,3.598394e-10,5.8677363e-10,8.6232294e-10,2.6301872e-10,3.480274e-10,5.71553e-11,3.4877232e-10,1.471001e-10,6.6890216e-10
RP11-23E10.3,6.211503e-11,3.4314185e-10,3.403767e-10,4.2454634e-10,8.3632146e-10,1.5071433e-10,3.040544e-10,3.5966788e-10,4.4446105e-10,8.2730356e-10,2.6300767e-10,3.4446057e-10,5.7083612e-11,3.2771752e-10,1.4699969e-10,6.2937217e-10
SNAI3-AS1,6.211503e-11,3.431484e-10,3.4635467e-10,4.2826148e-10,8.492762e-10,1.5070083e-10,3.040567e-10,3.5970216e-10,4.4008297e-10,8.3548124e-10,2.6301067e-10,3.444875e-10,5.708917e-11,3.309563e-10,1.4699912e-10,6.3284133e-10
RP5-882C2.2,6.2115264e-11,3.4314904e-10,3.5463923e-10,4.2482742e-10,8.6128404e-10,1.506945e-10,3.0408628e-10,3.59672e-10,4.6162013e-10,8.510128e-10,2.630117e-10,3.4446912e-10,5.70908e-11,3.2778066e-10,1.4699912e-10,6.326434e-10
RP11-196G11.2,6.211503e-11,3.4315234e-10,3.4344963e-10,4.2512166e-10,8.4309626e-10,1.5069823e-10,3.0416691e-10,3.5968709e-10,4.4008297e-10,8.412346e-10,2.6331637e-10,3.4455586e-10,5.708873e-11,3.345734e-10,1.4699912e-10,6.3238526e-10
RP11-363E7.4,6.219635e-11,3.4314185e-10,3.4503264e-10,4.8523574e-10,8.36347e-10,1.5072296e-10,3.0408337e-10,3.5966788e-10,5.7019445e-10,8.273541e-10,2.6301067e-10,3.4446057e-10,5.7083834e-11,3.277169e-10,1.483947e-10,6.293878e-10
AC137934.1,6.2115965e-11,3.4336448e-10,3.4036501e-10,4.2472698e-10,8.4783736e-10,1.5071835e-10,3.041031e-10,3.599424e-10,4.42275e-10,8.406667e-10,2.630117e-10,3.4460051e-10,5.7112478e-11,3.3236255e-10,1.4699912e-10,6.359535e-10
RP11-459F6.3,6.211503e-11,3.431484e-10,3.4388747e-10,4.2486634e-10,8.4251756e-10,1.5070284e-10,3.0408107e-10,3.5966924e-10,4.4034326e-10,8.3461643e-10,2.6300867e-10,3.4446254e-10,5.7094288e-11,3.2911943e-10,1.4699912e-10,6.3099964e-10
CAPN10-AS1,6.211503e-11,3.437524e-10,3.4106556e-10,4.2454473e-10,8.4481544e-10,1.5071606e-10,3.0405903e-10,3.599836e-10,4.4293774e-10,8.3230817e-10,2.6301872e-10,3.4507147e-10,5.7095155e-11,3.298547e-10,1.4710627e-10,6.3304895e-10
RP11-1000B6.3,6.211503e-11,3.431471e-10,3.4226857e-10,4.5841408e-10,8.780034e-10,1.5071779e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,0.0011649803,2.6300867e-10,3.4446124e-10,5.7284524e-11,3.7707254e-10,1.4699912e-10,6.2938416e-10
RP11-819C21.1,6.211881e-11,3.4315104e-10,3.4195144e-10,4.2587317e-10,8.4485574e-10,1.507106e-10,3.0408454e-10,3.5977216e-10,4.4008297e-10,8.3321033e-10,2.6300967e-10,3.445151e-10,5.709189e-11,3.323676e-10,1.4699912e-10,6.3227185e-10
RP11-532F12.5,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454879e-10,8.3636453e-10,1.5071663e-10,3.0408048e-10,3.5966788e-10,4.4008297e-10,8.273588e-10,2.6301067e-10,3.444599e-10,5.7083612e-11,3.2768502e-10,0.001047852,6.2938177e-10
ZNF865,6.211503e-11,3.4315428e-10,3.5318454e-10,4.2462897e-10,9.1676916e-10,1.5072642e-10,3.0409264e-10,3.5968709e-10,4.8302784e-10,9.593705e-10,2.630122e-10,3.4448946e-10,5.708416e-11,3.600186e-10,1.4699912e-10,6.7307043e-10
RP11-174G6.5,6.211503e-11,3.4315234e-10,3.434221e-10,4.2454554e-10,8.4075175e-10,1.5070398e-10,3.0405495e-10,3.5966854e-10,4.4657011e-10,8.3545576e-10,2.6300867e-10,3.4446124e-10,5.708797e-11,3.3833908e-10,1.4699912e-10,6.324998e-10
LINC01355,6.211503e-11,3.4315298e-10,3.5568992e-10,4.285066e-10,8.790826e-10,1.5069651e-10,3.0403757e-10,3.59672e-10,4.400855e-10,8.759226e-10,2.6300967e-10,3.4446254e-10,5.7231442e-11,3.3771885e-10,1.4699912e-10,6.2996786e-10
PECAM1,6.211503e-11,3.4314054e-10,3.4035205e-10,0.001453203,8.3643475e-10,1.5070427e-10,3.040799e-10,3.5966788e-10,4.4008214e-10,8.273225e-10,2.6300867e-10,3.4445924e-10,5.7083612e-11,3.2780068e-10,1.4699857e-10,6.29383e-10
PDCD6IPP2,6.211503e-11,3.4315234e-10,3.4213998e-10,4.2869874e-10,8.4612e-10,1.507198e-10,3.0408803e-10,3.59672e-10,4.434686e-10,8.3991025e-10,2.6300967e-10,3.4446318e-10,5.7112037e-11,3.2795827e-10,1.4699912e-10,6.30765e-10
CTD-2012K14.6,6.211503e-11,3.4315234e-10,3.4785616e-10,4.2454634e-10,8.3700763e-10,1.5069967e-10,3.0408862e-10,3.5966788e-10,4.4008297e-10,8.3020263e-10,2.6300867e-10,3.4446124e-10,5.7090145e-11,3.3519748e-10,1.4699912e-10,6.2938654e-10
RP11-1007O24.3,6.211503e-11,3.4315298e-10,3.4156944e-10,4.2454393e-10,8.4668994e-10,1.506991e-10,3.0405495e-10,3.5968298e-10,4.4087523e-10,8.3961715e-10,2.6300867e-10,3.4449935e-10,5.7095155e-11,3.3656586e-10,1.4699912e-10,6.345141e-10
RP11-22C11.2,6.211503e-11,3.431497e-10,3.4035205e-10,4.2454554e-10,8.3637247e-10,1.5070858e-10,3.0409614e-10,3.5966788e-10,4.4938983e-10,8.273478e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.4037542e-10,1.4699912e-10,6.2938416e-10
RP11-626G11.5,6.211503e-11,3.4331926e-10,3.4035205e-10,4.2458687e-10,8.3936097e-10,1.5071261e-10,3.0408107e-10,3.5975775e-10,4.4628573e-10,8.299398e-10,2.6300967e-10,3.4449474e-10,5.7083612e-11,3.31051e-10,1.4699912e-10,6.329741e-10
SMG1P7,6.211503e-11,3.431497e-10,3.468756e-10,4.257944e-10,8.4163093e-10,1.5070772e-10,3.0409034e-10,3.5966788e-10,4.4008297e-10,8.345384e-10,2.6301067e-10,3.4445924e-10,5.710441e-11,3.277244e-10,1.4699912e-10,6.293914e-10
RP11-327F22.1,6.211503e-11,3.431471e-10,3.4188102e-10,4.2454634e-10,8.3738133e-10,1.5071203e-10,3.0408337e-10,3.5966854e-10,4.4008297e-10,8.2930685e-10,2.6300967e-10,3.4446254e-10,5.708601e-11,3.2783132e-10,1.4699912e-10,6.294298e-10
RP11-283I3.6,6.223242e-11,3.4315495e-10,4.510532e-10,4.3496085e-10,1.0566731e-09,1.5070714e-10,3.0409555e-10,3.5969944e-10,4.4008297e-10,9.420158e-10,2.630152e-10,3.4448422e-10,5.7417758e-11,5.0402665e-10,1.4699969e-10,6.556767e-10
LOXL1-AS1,6.211976e-11,3.436501e-10,3.4237826e-10,4.2454232e-10,8.42336e-10,1.5070858e-10,3.0408803e-10,3.5967337e-10,4.6413368e-10,8.2817503e-10,2.6300967e-10,3.445059e-10,5.7083942e-11,3.3075373e-10,1.4717025e-10,6.336167e-10
LINC00662,6.211503e-11,3.4314904e-10,3.5315958e-10,4.245415e-10,8.3640916e-10,1.5071117e-10,3.0407005e-10,3.5966788e-10,4.4008297e-10,8.273414e-10,2.6301017e-10,3.4446124e-10,5.7083727e-11,0.0012081683,1.4699912e-10,6.2938654e-10
RP11-435I10.4,6.211503e-11,3.431484e-10,3.4141834e-10,4.2454312e-10,8.384265e-10,1.507172e-10,3.0408454e-10,3.5966924e-10,4.40523e-10,8.3032614e-10,2.6300917e-10,3.4446254e-10,5.70847e-11,3.2833505e-10,1.4699912e-10,6.300123e-10
RP11-333E1.1,6.211503e-11,3.4314773e-10,3.6670153e-10,4.2454393e-10,8.418589e-10,1.5070743e-10,3.040741e-10,3.5966854e-10,4.4008297e-10,8.6130214e-10,2.6300967e-10,3.4446254e-10,5.7144185e-11,3.626866e-10,1.4699912e-10,6.2939975e-10
MMP25-AS1,6.21155e-11,3.4315167e-10,3.4272454e-10,4.2454798e-10,8.39377e-10,1.50708e-10,3.0409208e-10,3.596912e-10,4.4008383e-10,8.300126e-10,2.630137e-10,3.444724e-10,5.7101147e-11,3.3705733e-10,1.4699912e-10,6.3283045e-10
CTD-2135D7.5,6.2116444e-11,3.431497e-10,3.4050787e-10,4.4095344e-10,8.364044e-10,1.5071319e-10,3.0408107e-10,3.5966788e-10,4.4009305e-10,8.2735724e-10,2.6301067e-10,3.4446124e-10,5.7085357e-11,3.276969e-10,1.4699912e-10,6.2938416e-10
RP11-266L9.5,6.211503e-11,3.4315167e-10,3.4310457e-10,4.2835052e-10,8.429484e-10,1.5069997e-10,3.0407643e-10,3.5966924e-10,4.4008297e-10,8.3981255e-10,2.6301067e-10,3.4446124e-10,5.7097986e-11,3.7098236e-10,1.4699912e-10,6.297012e-10
CORO7,6.211739e-11,3.431556e-10,3.4931288e-10,4.2454962e-10,8.399583e-10,1.5070571e-10,3.0408917e-10,3.5967745e-10,4.4008633e-10,8.422316e-10,2.6303426e-10,3.4447567e-10,5.71274e-11,3.3389638e-10,1.4699912e-10,6.3097316e-10
U95743.1,6.211503e-11,3.4314773e-10,3.406274e-10,4.255476e-10,8.3812113e-10,1.5070054e-10,3.040544e-10,3.5966924e-10,4.411309e-10,8.297198e-10,2.6300967e-10,3.4446385e-10,5.70859e-11,3.2811345e-10,1.4699912e-10,6.300832e-10
RP11-473M20.9,6.2304634e-11,3.4315104e-10,3.5929762e-10,4.2454718e-10,8.364172e-10,1.5072382e-10,3.0405903e-10,3.5967063e-10,4.4195034e-10,8.273872e-10,2.6301117e-10,3.4446254e-10,5.7165005e-11,3.2769815e-10,1.4772372e-10,6.293854e-10
MMP12,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454634e-10,8.36331e-10,1.507195e-10,3.0408745e-10,3.5966788e-10,8.757806e-10,8.273067e-10,2.6300917e-10,3.4446124e-10,5.7083612e-11,3.2774816e-10,1.4699912e-10,6.2938055e-10
MIR193BHG,6.219659e-11,3.4314185e-10,3.4035205e-10,4.3057366e-10,8.3646184e-10,1.5070686e-10,3.0408395e-10,3.5966788e-10,4.495013e-10,8.273225e-10,2.6301017e-10,3.444599e-10,5.7096463e-11,3.277869e-10,1.4699912e-10,6.293794e-10
LINC01569,6.2115264e-11,3.433304e-10,3.40617e-10,4.2454473e-10,8.422444e-10,1.5069335e-10,3.04066e-10,3.5974265e-10,4.4144827e-10,8.323129e-10,2.6300967e-10,3.44523e-10,5.7107572e-11,3.3049644e-10,1.4699912e-10,6.3195954e-10
RP11-266L9.4,6.211503e-11,3.4314254e-10,3.5167072e-10,4.2528878e-10,8.534689e-10,1.5070657e-10,3.04066e-10,3.5966924e-10,4.4008297e-10,8.502891e-10,2.6300967e-10,3.4446254e-10,5.7133173e-11,3.347879e-10,1.4699912e-10,6.3197525e-10
SPON1,6.211503e-11,3.431484e-10,3.4680087e-10,0.00064557494,8.363438e-10,1.507103e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,8.273777e-10,2.6300867e-10,3.4446057e-10,5.7083612e-11,3.2778316e-10,1.4699912e-10,6.29383e-10
RP11-1000B6.8,6.211503e-11,3.4314904e-10,3.5057976e-10,4.2656742e-10,8.5489776e-10,1.5071835e-10,3.0408107e-10,3.5967063e-10,4.4008297e-10,8.6116086e-10,2.6301017e-10,3.4446254e-10,5.711814e-11,3.353599e-10,1.4699912e-10,6.3131866e-10
RP11-156P1.3,6.211503e-11,3.431497e-10,3.4038644e-10,4.245415e-10,8.4067797e-10,1.5070427e-10,3.040799e-10,3.5966788e-10,4.400922e-10,0.001529522,2.6301017e-10,3.4446124e-10,5.7083612e-11,3.347579e-10,1.4699857e-10,6.298369e-10
FAM58A,6.2115264e-11,3.4315428e-10,4.345578e-10,4.2454393e-10,8.890785e-10,1.507037e-10,3.0408628e-10,3.5968023e-10,4.4009305e-10,8.688293e-10,2.630127e-10,3.44477e-10,5.736609e-11,3.3170075e-10,1.4700137e-10,6.294514e-10
ALOX12P2,6.211503e-11,3.431497e-10,3.4038058e-10,4.2454232e-10,8.3719764e-10,1.5072296e-10,3.040706e-10,3.5966788e-10,4.4508203e-10,8.293116e-10,2.6300867e-10,3.4446124e-10,5.7083612e-11,3.3025507e-10,1.4699912e-10,6.3072647e-10
GTF2I,6.211503e-11,3.4314904e-10,4.167504e-10,4.299975e-10,8.363533e-10,1.5071261e-10,3.0405553e-10,3.5966788e-10,4.6479634e-10,8.273478e-10,2.6301067e-10,3.444599e-10,5.7083727e-11,0.002055336,1.4699912e-10,6.2938654e-10
ZNF234,6.212e-11,3.4394193e-10,3.4477673e-10,4.2892118e-10,8.6002166e-10,1.5072238e-10,3.0481506e-10,3.6059244e-10,4.4008297e-10,8.443515e-10,2.631055e-10,3.452321e-10,5.7122387e-11,3.337614e-10,1.4702044e-10,6.356273e-10
RP11-166P13.3,6.212545e-11,3.4357017e-10,3.4044617e-10,4.2454634e-10,8.4651874e-10,1.5070858e-10,3.0408862e-10,3.5972414e-10,4.4835047e-10,8.3691826e-10,2.630147e-10,3.4471226e-10,5.710049e-11,3.451794e-10,1.4699969e-10,6.3968586e-10
RP11-667K14.3,6.211503e-11,3.431497e-10,3.4094327e-10,4.3543066e-10,8.3645063e-10,1.5077932e-10,3.040706e-10,3.5966788e-10,4.4008297e-10,8.273699e-10,2.630117e-10,3.4446124e-10,5.710474e-11,3.277588e-10,1.4699912e-10,6.2938416e-10
TAPT1-AS1,6.2118574e-11,3.431497e-10,3.5060382e-10,4.2454554e-10,9.681423e-10,1.5070312e-10,3.0407643e-10,3.5967132e-10,4.521997e-10,9.75691e-10,2.6300967e-10,3.4446385e-10,5.7083612e-11,7.7716494e-10,1.4699912e-10,7.171647e-10
SRSF8,6.211503e-11,3.4315104e-10,3.4035205e-10,4.2454554e-10,8.3639323e-10,1.5069565e-10,3.0405553e-10,3.5966788e-10,0.0034890631,8.2733986e-10,2.6300767e-10,3.444599e-10,5.7083612e-11,3.2770064e-10,1.4699857e-10,6.29383e-10
IKBKE,6.2115264e-11,3.431484e-10,7.8876083e-10,4.2454312e-10,8.3638685e-10,1.5071347e-10,3.0405323e-10,3.5966924e-10,4.6277676e-10,8.2740137e-10,2.6301067e-10,3.4446385e-10,5.7108443e-11,3.2771877e-10,1.4699969e-10,6.29395e-10
MSMB,6.211503e-11,3.431602e-10,3.4035205e-10,4.2454634e-10,8.3637564e-10,1.5071433e-10,3.040828e-10,3.5967268e-10,5.001434e-10,8.2732565e-10,2.630117e-10,3.4446318e-10,5.7083612e-11,3.2779565e-10,1.4699912e-10,6.294106e-10
LINC00667,6.211739e-11,3.4321648e-10,3.4044356e-10,4.947061e-10,9.351041e-10,1.5071003e-10,3.0412048e-10,3.597715e-10,4.5197895e-10,9.500908e-10,2.6301922e-10,3.4450326e-10,5.744536e-11,3.4603503e-10,1.4700025e-10,6.598154e-10
RP11-580I16.2,6.211503e-11,3.4315037e-10,3.5970493e-10,4.2810797e-10,9.06308e-10,1.5068531e-10,3.0409442e-10,3.5967745e-10,4.4045917e-10,9.020483e-10,2.6301067e-10,3.4446712e-10,5.7133392e-11,3.548253e-10,1.4699912e-10,6.547806e-10
LINC00672,6.211503e-11,3.4315104e-10,3.406183e-10,4.264682e-10,8.363837e-10,1.5071003e-10,3.0408223e-10,3.5966788e-10,4.4109308e-10,8.2736035e-10,2.6300867e-10,3.4446124e-10,5.7097986e-11,3.2775943e-10,1.4699912e-10,6.2938177e-10
NBPF11,6.211503e-11,3.4314185e-10,4.703703e-10,4.736157e-10,8.3635016e-10,1.5071433e-10,3.0408803e-10,3.5966924e-10,5.759888e-10,8.273336e-10,2.6300967e-10,3.4446254e-10,5.7119122e-11,0.00031480636,1.4699912e-10,6.2938177e-10
C1orf186,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454554e-10,8.364794e-10,1.5071548e-10,3.0404626e-10,3.5966788e-10,0.00015705868,8.273414e-10,2.6301067e-10,3.4446124e-10,5.7083612e-11,3.2774128e-10,1.4699912e-10,6.2938416e-10
RP11-640N20.6,6.211503e-11,3.4314773e-10,3.4131806e-10,4.2641532e-10,8.4337454e-10,1.5071146e-10,3.0408223e-10,3.5966996e-10,4.4008297e-10,8.371593e-10,2.6300967e-10,3.4446254e-10,5.710496e-11,3.3746195e-10,1.4699912e-10,6.315872e-10
RP11-196G18.23,6.2122606e-11,3.4331338e-10,3.4250563e-10,4.2454798e-10,8.4372204e-10,1.5071779e-10,3.0412398e-10,3.5985862e-10,4.4008297e-10,8.3158774e-10,2.6305683e-10,3.4460906e-10,5.7110622e-11,3.3004602e-10,1.4702548e-10,6.310418e-10
LINC00909,6.211503e-11,3.4315298e-10,3.5890857e-10,4.2985157e-10,8.699054e-10,1.5071865e-10,3.0408512e-10,3.5967473e-10,4.4008383e-10,8.6310786e-10,2.6301067e-10,3.4446712e-10,5.7085572e-11,3.650177e-10,1.4699912e-10,6.320259e-10
OTUD7B,6.211503e-11,3.5003056e-10,3.4036113e-10,4.788979e-10,1.1546267e-09,1.5069766e-10,3.0412048e-10,3.6830955e-10,6.071668e-10,1.0695266e-09,2.6300917e-10,3.4671685e-10,5.7096137e-11,3.998702e-10,1.4699912e-10,7.6655493e-10
SUZ12P1,6.211503e-11,3.4314904e-10,3.4035333e-10,4.2454232e-10,8.364299e-10,1.5070427e-10,0.001326802,3.5966788e-10,4.4008297e-10,8.2735563e-10,2.6300967e-10,3.4445924e-10,5.7083612e-11,3.276938e-10,1.4699912e-10,6.29383e-10
RP11-6N17.4,6.211503e-11,3.431772e-10,3.4202124e-10,4.2454798e-10,8.6120516e-10,1.5071433e-10,3.0408628e-10,3.597097e-10,4.5169543e-10,8.4598606e-10,2.630127e-10,3.4455255e-10,5.7203506e-11,3.478482e-10,1.4699969e-10,6.465846e-10
RP11-387H17.4,6.211621e-11,3.4343456e-10,3.4035205e-10,4.2467918e-10,8.399199e-10,1.507149e-10,3.0409325e-10,3.5990874e-10,4.403802e-10,8.294429e-10,2.630117e-10,3.445427e-10,5.7086225e-11,3.3127331e-10,1.4699912e-10,6.317089e-10
AGAP12P,6.211503e-11,3.431497e-10,3.4050787e-10,4.2454634e-10,8.3684804e-10,1.5071261e-10,3.04095e-10,3.5966788e-10,4.4197399e-10,8.282051e-10,2.6300967e-10,3.4446124e-10,5.708742e-11,3.2780317e-10,1.4699912e-10,6.294418e-10
RP11-147L13.2,6.211503e-11,3.4315104e-10,3.4390388e-10,4.2454879e-10,8.363916e-10,1.5071146e-10,3.04095e-10,3.5966788e-10,4.4008297e-10,8.2735724e-10,2.6302424e-10,3.4446057e-10,5.708601e-11,3.2773692e-10,1.4699912e-10,6.2938177e-10
GJA5,6.211503e-11,3.431471e-10,3.4035205e-10,5.1148275e-10,8.363533e-10,1.5070054e-10,3.0408454e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6300767e-10,3.444599e-10,5.7083612e-11,3.276744e-10,1.4699912e-10,6.2938416e-10
TSPOAP1-AS1,6.211503e-11,3.4314904e-10,3.6213982e-10,4.2454554e-10,8.363837e-10,1.5068961e-10,3.040544e-10,3.5966788e-10,4.4008214e-10,8.2737145e-10,2.6300967e-10,3.444599e-10,5.7083612e-11,3.2775943e-10,1.4699857e-10,6.29383e-10
TIMM23,6.211503e-11,3.4314773e-10,3.4035205e-10,4.245415e-10,8.3638846e-10,1.5070628e-10,3.040741e-10,3.5966788e-10,4.4008297e-10,0.005273805,2.6300967e-10,3.444599e-10,5.7083612e-11,3.277019e-10,1.4699857e-10,6.293794e-10
GLUD1P7,6.211503e-11,3.431556e-10,3.403527e-10,4.251752e-10,8.5797536e-10,1.5069364e-10,3.0407643e-10,3.5968847e-10,4.4084242e-10,8.572016e-10,2.6300867e-10,3.4446318e-10,5.711367e-11,3.620659e-10,1.4699912e-10,6.4193845e-10
RP13-20L14.6,6.213872e-11,3.435525e-10,3.4035205e-10,4.2489226e-10,8.367315e-10,1.5089525e-10,3.041008e-10,3.5983255e-10,4.4008297e-10,8.273509e-10,2.632787e-10,3.4456307e-10,5.7089493e-11,3.3045106e-10,1.4707596e-10,6.29425e-10
DTX2P1-UPK3BP1-PMS2P11,6.211503e-11,3.4315234e-10,3.4398062e-10,4.2454554e-10,8.6012836e-10,1.5069018e-10,3.0405553e-10,3.5967063e-10,4.861862e-10,8.628395e-10,2.6301017e-10,3.4446254e-10,5.7083612e-11,3.3868905e-10,1.4699912e-10,6.4682387e-10
RNF115,6.211503e-11,3.431471e-10,7.427849e-10,0.00041988693,8.909645e-10,1.5071146e-10,3.0408223e-10,3.5966854e-10,4.4008297e-10,9.0327584e-10,2.6301067e-10,3.4446124e-10,5.7083727e-11,4.4705675e-10,1.4699912e-10,6.2938416e-10
MAFG-AS1,6.211834e-11,3.4401867e-10,3.4035205e-10,4.2458606e-10,8.366772e-10,1.507517e-10,3.0408803e-10,3.5996986e-10,4.4040877e-10,8.2738566e-10,2.6301017e-10,3.444678e-10,5.7083612e-11,3.2933795e-10,1.4706643e-10,6.297852e-10
SEC22B,6.357664e-11,3.9561507e-10,3.7667644e-10,4.6406637e-10,2.0433588e-09,1.5956664e-10,3.3276026e-10,3.9643688e-10,4.6224394e-10,1.0478882e-09,2.7590846e-10,3.725061e-10,5.8029127e-11,3.277644e-10,1.5816431e-10,6.494397e-10
TXNIP,6.211503e-11,3.431615e-10,3.4035205e-10,4.2454634e-10,8.365193e-10,1.5072642e-10,3.0407005e-10,3.5966788e-10,4.4008297e-10,8.2738566e-10,2.6300967e-10,3.4446188e-10,0.0034183152,3.2781194e-10,1.4699912e-10,6.2938055e-10
GATA6-AS1,6.211503e-11,3.4314904e-10,3.4035205e-10,4.2454312e-10,8.3635493e-10,1.5071376e-10,3.0408107e-10,3.5966788e-10,4.4008297e-10,8.273478e-10,2.6301067e-10,3.4446124e-10,5.7083612e-11,0.0014229119,1.4699912e-10,6.2938177e-10
SRGAP2,6.211503e-11,3.4314643e-10,9.293821e-10,0.0035926085,8.3636137e-10,1.5075861e-10,3.0406946e-10,3.5966788e-10,4.4008297e-10,8.27283e-10,2.6300817e-10,3.444599e-10,5.7083612e-11,3.7341663e-10,1.4699857e-10,6.293794e-10
RP11-703M24.5,6.211976e-11,3.4315495e-10,3.4102263e-10,4.253147e-10,8.426622e-10,1.5072037e-10,3.0409034e-10,3.5968709e-10,4.428786e-10,8.3508295e-10,2.6301017e-10,3.444829e-10,5.7105612e-11,3.2821731e-10,1.4699912e-10,6.318764e-10
